"var2","var3","var4","var8","var10","var16","var19","var21","var25","var26","var29","var30","var32","var34","var36","var37","var40","Class"
1.01560199071363,-1.33575163424152,-1.31105214820513,1.32904587757004,-0.913730633621642,-1.17515573730686,-0.328706396146447,-0.986921458188491,1.41776229957581,1.4190280823231,-0.0983669394679721,0.743067807301808,-0.452271945125876,-0.293850853297112,-0.942884000245555,-0.294166466812113,-0.00448842364164321,"setosa"
-0.13153881205026,-1.33575163424152,-1.31105214820513,-0.881890113235395,-1.94388752976586,-1.10152466629038,0.737463517900138,0.546655214791745,-2.18647109222524,-0.114079244106082,-0.0719548970496072,1.64272330887199,-0.0365111957120716,0.340581017809201,1.46384207985923,1.42045594833653,0.496988661573733,"setosa"
1.93331463292475,-1.16580867823115,-1.0486667949953,1.62879311232516,-0.16912011489984,0.0909305837419878,-1.20393074859476,0.857470270528986,-0.253962836658276,-0.2566958879479,1.83507817526275,-0.439868864440663,1.90642193307479,0.145903807505236,-0.87518435746821,0.671137878257729,-0.152988503881089,"setosa"
-0.360966972603039,-1.33575163424152,-1.31105214820513,-0.25215269571129,0.87708088100678,-0.704004007597044,0.212610807530339,-1.08473409468527,0.705808386671555,2.9222217446449,-0.268481266032703,2.3097506416349,0.193304790577855,-0.0341922953424604,1.25781264108443,0.92201369178875,0.214083783332729,"setosa"
1.47445831181919,-1.27910398223806,-1.31105214820513,-1.37675732498237,-1.79391245559018,0.87971547865799,-0.229310496781206,0.439193199728098,-0.882685069911192,1.07642830228925,0.652877250726612,-0.287728229758312,0.0810069531807016,0.283450105426182,1.12026787365893,-0.621308920306399,-1.14529475182069,"setosa"
-0.13153881205026,-1.50569459025189,-1.44224482481005,-0.943552813808945,0.362973582454671,1.37457972866304,-1.43818544351902,-0.337527444831094,0.941944061019234,-0.575659501411735,-2.30856599619541,-1.69841731259497,-1.98512053355847,0.48862903971487,0.540436855468105,0.542266693991644,2.50431900604577,"setosa"
2.16274279347753,-1.44904693824843,-1.31105214820513,0.0934939218171716,-0.108828080002133,-0.445413200562931,0.537209420407059,-1.4422843806624,-0.539920837936685,0.313129293692965,0.407969891765149,0.741188762905889,-2.1433070484912,-0.609933495058132,-0.537032802934978,-0.967294073076053,1.65971932811609,"setosa"
3.08045543568864,-1.27910398223806,-1.0486667949953,-0.864178537888844,-0.0829766914054307,-0.0565758593344704,-0.460531856689433,-0.226705668262639,-0.554811736964113,-1.58333776062846,-1.49653142223954,-0.292841074108352,0.184759283662042,-1.36501253812577,0.214783764737913,-0.106331282632603,0.928721768939696,"setosa"
1.70388647237197,-1.27910398223806,-1.17985947160021,-0.348422885187761,-1.3477911438511,-2.34067171547651,0.0475551710775676,-0.119417503476849,-0.588850364128054,1.42427594280549,-0.100603069480189,0.0942679485017506,-0.850052367260106,1.72017361033215,-0.62871234610973,1.56073668124548,0.441337218940897,"setosa"
0.786173830160855,-1.16580867823115,-1.31105214820513,-1.47119178281242,-0.558488471510383,0.727152015171302,0.105742448231348,0.784059278671439,0.392230026785015,-0.319023745334993,0.449461469648787,-1.59896821872367,1.22975821347341,1.70137014760307,0.894531926470208,0.720724553471883,0.552673944183895,"setosa"
-0.13153881205026,-1.22245633023461,-1.31105214820513,2.20310712338708,-1.88788698351717,0.27143331457274,0.141412578010317,0.91409636282326,1.15596711969743,-0.406560971314802,-0.92563042493783,0.00248175333894535,0.0340890116811149,0.0759521244258785,0.266448902873899,2.58322787747427,-0.422618299260638,"setosa"
0.786173830160855,-1.22245633023461,-1.0486667949953,2.2186545226488,-0.480261149698953,0.798183093667345,-0.0491321096314719,0.988041956492372,0.451113149765075,0.927888455947519,0.97853366448059,-1.01348878179577,-0.680790677403069,-1.67957809166155,-0.637558736175241,1.13315414044341,0.508003451232078,"setosa"
0.786173830160855,-1.33575163424152,-1.31105214820513,-0.921822870084995,-0.704093980752967,-0.794781278259658,-1.9646159873358,0.193768140352064,-0.405620989847257,-0.148966497353686,-1.27121270464758,-0.0356478956799641,1.4494696428797,-0.502368941979058,-0.850509027202099,-0.661658876185693,0.278038363445102,"setosa"
0.786173830160855,-1.27910398223806,-1.0486667949953,0.0775467901085943,-1.60123704559685,-0.64536016811708,-2.53633432636,-0.85283504373769,-1.19243236351524,0.959755449046134,-0.30843679588915,1.1725227688529,-0.858805870748883,0.539048692811031,-1.19924958882069,0.718096495999102,-1.15452926034902,"setosa"
0.0978893485025193,-1.27910398223806,-1.31105214820513,-1.35834568833587,1.08983718496766,2.47606546872338,0.370988753217211,-0.816946703837667,-1.52347603302306,-0.00273755815540152,-0.95283292099736,0.393343138345768,-1.2791433090777,-1.84365029591674,1.03157584114256,0.812423792780692,-0.401783656620166,"setosa"
1.01560199071363,-1.39239928624498,-1.31105214820513,0.562548570298866,-0.891634359398947,-1.43336930423334,-0.59415726466059,-1.67295029305575,1.6857315920015,0.900125128340033,-0.649401071008977,0.0229992555700298,1.06308771801824,1.06980425220037,-0.0642580095755461,-1.14140725963617,1.1193782241779,"setosa"
1.24503015126641,-1.33575163424152,-1.44224482481005,0.640317476443837,-0.507980088397314,-0.586155907215513,-1.60485382135075,0.392654598544585,0.404388392844322,-0.458407174458684,-0.931993271659436,-2.30319957518357,-0.675708962866469,0.301882038297363,-1.59443292262719,0.316411132033086,-0.0581479171602849,"setosa"
0.786173830160855,-1.27910398223806,-1.31105214820513,-0.792972673268439,-0.598728190628471,0.892983052940904,1.07296586578211,0.896516014352115,-1.34871419677324,-1.40742781681069,-0.463606052396349,-0.764440171508706,1.42607061063352,-1.25806950716558,-0.473913067834593,1.63570243221167,-0.304072069715682,"setosa"
-1.73753593591971,-1.39239928624498,-1.17985947160021,0.269040523169077,-0.197358640085927,1.37731058502853,-0.34996051184811,-1.35465160887038,1.41890417674871,0.692555210677106,0.174557690743788,-0.58239304341357,0.211233114405855,0.459670185345586,0.483746971609933,0.804942994551505,-0.212592569496465,"setosa"
1.01560199071363,-1.22245633023461,-0.786281441785465,0.000677914089265652,-0.463861755773006,-0.786896652497234,0.420458268646533,-0.726160456862034,-0.657514912248876,0.691421242330664,-0.892916502905086,-0.434372310028215,-0.706403278367719,-1.32602621596185,-0.22060228891063,-0.261568881716348,-0.0733244187876508,"setosa"
0.327317509055298,0.533620881872567,0.263259971053865,-0.288325098382362,1.04849024618045,1.38600336173691,-0.610319699189617,0.462065417786201,0.681015819300233,-0.34559219245617,-0.778530164634682,0.953724601330798,-0.16357333828827,-2.38325336073563,-2.55358078477235,-0.0983845636658568,-0.581044268306481,"versicolor"
0.327317509055298,0.420325577865652,0.394452647658782,-1.62287667914473,0.423149006194803,1.6076350458535,1.44720969686204,-2.15919122461918,1.46806428034608,-0.332236586609341,-1.61366252285498,-0.175998059217771,-1.23764213448428,-0.523194947429129,2.38933933810683,0.115798429941286,-0.155605531540011,"versicolor"
-1.73753593591971,0.137087317848366,0.132067294448949,-0.234879223866601,1.5449179277008,0.704815451783621,-0.212653712778431,1.17466774532654,-0.0600360215729254,1.22715845017233,-0.877758810626697,0.838793104417058,-0.302834375459116,-0.0107340646938089,-0.657313759041557,0.432163120247828,1.5882450202377,"versicolor"
-0.590395133155817,0.420325577865652,0.132067294448949,-1.69740579916628,1.47458584079044,-1.30292118473686,-0.408936347847792,0.00946611495117937,0.0350293993620811,0.730572633871076,-0.0106844429089046,-0.139201269915521,0.204231277425399,1.01464783313537,1.50694200073553,0.261014778866124,-0.100676644361276,"versicolor"
0.556745669608076,0.533620881872567,0.525645324263698,0.429494523394689,-0.747251147987112,0.531001673826264,0.311606944137629,0.13938956298894,0.527069052155435,-1.81183767781248,-1.18443950967092,0.717234397715806,-0.267008531912505,-1.20015851224896,0.207464536124018,0.0603575666926088,-1.45220796336622,"versicolor"
-0.819823293708595,0.0804396658449091,0.263259971053865,1.42919259574219,-0.98056759830548,-0.854972037483998,-1.65587582097727,-0.198022812197942,-0.356338772752216,-0.206152525951995,1.01859022643762,-0.956383969832074,0.501837308699452,-0.176820865849075,0.781939543451632,-0.546206413078785,0.879813392150728,"versicolor"
-2.42582041757805,-0.146150942168919,-0.2615107353658,1.28216463868599,0.500264877612743,-0.22332453974224,0.412538025544897,0.523473104400303,-0.648648383540087,-1.324475828946,-0.715033237042393,-0.0326151417381886,1.85940078343981,-0.0921055715677293,1.05086897436307,0.952696250182659,-0.292070614535878,"versicolor"
