"var1","var2","var3","var4","var11","var16","var17","var20","var22","var23","var27","var30","var34","var39","Class"
-0.897673879196766,1.01560199071363,-1.33575163424152,-1.31105214820513,0.361465108565993,-1.17515573730686,-0.130025734530383,-1.50697488708226,-0.795656636277908,-0.2700169591671,1.24703508492831,0.743067807301808,-0.293850853297112,-1.45409852463812,"setosa"
-1.13920048346495,-0.13153881205026,-1.33575163424152,-1.31105214820513,0.830431872250997,-1.10152466629038,0.567704323893795,0.17703392373599,1.03875909441226,-2.14216484728731,-0.179555672577804,1.64272330887199,0.340581017809201,-0.0981511168739714,"setosa"
-0.535383972794483,1.93331463292475,-1.16580867823115,-1.0486667949953,-0.879531770756889,0.0909305837419878,1.17604458375877,-1.95648421879934,-1.32655876677212,0.575492677295796,-1.41025370536077,-0.439868864440663,0.145903807505236,-0.337863368975161,"setosa"
-1.74301699413542,-0.360966972603039,-1.33575163424152,-1.31105214820513,0.273354257903386,-0.704004007597044,0.393340617993667,-0.965027524660999,0.554884370012599,0.254194223517483,0.996056736356065,2.3097506416349,-0.0341922953424604,0.266390426563306,"setosa"
-0.535383972794483,1.47445831181919,-1.27910398223806,-1.31105214820513,0.447598983128464,0.87971547865799,-0.93410279132371,0.958689846624115,0.975709131738137,0.83277015429308,-0.565870684374704,-0.287728229758312,0.283450105426182,-0.512508580994747,"setosa"
-1.86378029626952,-0.13153881205026,-1.50569459025189,-1.44224482481005,0.72907875346623,1.37457972866304,1.15429005791565,0.227202667481388,-0.310403161545319,0.0578882074358367,-1.47018189537021,-1.69841731259497,0.48862903971487,0.0488917177730541,"setosa"
-0.0523307642581081,2.16274279347753,-1.44904693824843,-1.31105214820513,0.150177125114479,-0.445413200562931,-0.267850176603358,-0.605883138803152,0.782189365746046,0.83067803289211,0.0926492467256518,0.741188762905889,-0.609933495058132,0.132818729450929,"setosa"
-0.173094066392202,3.08045543568864,-1.27910398223806,-1.0486667949953,-0.310970188619234,-0.0565758593344704,-0.355816975572502,-0.782195439277883,0.170509686551804,1.50588459796945,0.612569292441527,-0.292841074108352,-1.36501253812577,-0.353341560475415,"setosa"
-0.897673879196766,1.70388647237197,-1.27910398223806,-1.17985947160021,1.2096588096364,-2.34067171547651,-0.994999608857868,0.334761247310536,-0.700794445616093,-1.45970340534673,0.459234647859476,0.0942679485017506,1.72017361033215,1.07095684515057,"setosa"
-0.535383972794483,0.786173830160855,-1.16580867823115,-1.31105214820513,-1.10774648344673,0.727152015171302,0.174161543211906,1.65603128962641,0.425056373661686,0.504123897579479,-0.522037264613146,-1.59896821872367,1.70137014760307,-1.098733973303,"setosa"
-1.01843718133086,-0.13153881205026,-1.22245633023461,-1.31105214820513,-0.603758273179486,0.27143331457274,0.404859090949861,0.378053281262919,1.41809469002599,1.558562586016,-0.607130554572892,0.00248175333894535,0.0759521244258785,-0.178189026285126,"setosa"
-1.01843718133086,0.786173830160855,-1.22245633023461,-1.0486667949953,-0.245326604067972,0.798183093667345,1.54881100625332,1.14419805736871,-1.14319007741018,-0.470805621482546,-0.612915502015455,-1.01348878179577,-1.67957809166155,-0.605289177207916,"setosa"
-0.776910577062672,0.786173830160855,-1.33575163424152,-1.31105214820513,-0.0987475889007985,-0.794781278259658,-1.51717171776028,0.877287134084787,-1.20234246244298,-0.958292831291074,-0.637676270149023,-0.0356478956799641,-0.502368941979058,-0.503901401860543,"setosa"
-0.535383972794483,0.786173830160855,-1.27910398223806,-1.0486667949953,0.748532530970857,-0.64536016811708,1.21444986884411,-0.287606971018084,0.973249311199522,-0.972388754966179,-1.57510314048322,1.1725227688529,0.539048692811031,-0.138010492645299,"setosa"
-1.13920048346495,0.0978893485025193,-1.27910398223806,-1.31105214820513,-0.198609769101619,2.47606546872338,1.93700865713159,0.805577384571498,0.283148612962152,-0.423109323976228,0.268816541487979,0.393343138345768,-1.84365029591674,-1.27789472589115,"setosa"
-0.41462067066039,1.01560199071363,-1.39239928624498,-1.31105214820513,0.896523586271262,-1.43336930423334,-1.72458435187992,0.981161088315765,-1.6165887934403,1.15309306695914,0.62286745214535,0.0229992555700298,1.06980425220037,0.466374155846974,"setosa"
-1.13920048346495,1.24503015126641,-1.33575163424152,-1.44224482481005,0.102184219896684,-0.586155907215513,-0.0877621279297486,-1.4936610281733,1.32973121882568,1.02238407438346,-0.612946215775933,-2.30319957518357,0.301882038297363,-0.814307782465881,"setosa"
-0.897673879196766,0.786173830160855,-1.27910398223806,-1.31105214820513,-0.571128340314738,0.892983052940904,0.514678938469379,-0.954212533195638,0.868906700721472,-0.410138777920714,-0.317648077163373,-0.764440171508706,-1.25806950716558,0.496275510685503,"setosa"
-1.62225369200133,-1.73753593591971,-1.39239928624498,-1.17985947160021,-0.342933195121211,1.37731058502853,1.02157238790267,-0.575788841321771,-1.97317521783212,0.794011801469007,1.50814988798968,-0.58239304341357,0.459670185345586,0.300184036911904,"setosa"
-1.01843718133086,1.01560199071363,-1.22245633023461,-0.786281441785465,-0.649699297545736,-0.786896652497234,-1.15922170419374,1.97317658871612,-0.611618314619154,-0.517206936363703,0.296169318771791,-0.434372310028215,-1.32602621596185,1.66977140336596,"setosa"
1.39682886135102,0.327317509055298,0.533620881872567,0.263259971053865,0.0675525250238173,1.38600336173691,0.521264908814916,-0.909315251602404,0.454238689992996,-0.583638822537735,-0.564953073854671,0.953724601330798,-2.38325336073563,-1.2691628518994,"versicolor"
0.672249048546457,0.327317509055298,0.420325577865652,0.394452647658782,-1.57650687350359,1.6076350458535,-1.64901944456609,2.0317612670544,0.0479868226968889,2.19921085026323,-0.923726781967585,-0.175998059217771,-0.523194947429129,-1.04498271517934,"versicolor"
-0.41462067066039,-1.73753593591971,0.137087317848366,0.132067294448949,-0.166752630895548,0.704815451783621,-1.57674806320608,0.0355979275606843,-1.4810098121535,-0.398665846322767,0.394755890104609,0.838793104417058,-0.0107340646938089,0.858989162853551,"versicolor"
