"var1","var2","var3","var4","var11","var16","var17","var20","var22","var23","var27","var30","var34","var39","Class"
-0.897673879196766,1.70388647237197,-1.05251337422423,-1.0486667949953,-1.92309639459089,-1.01260720599236,-1.47884871180274,-0.265055284122811,1.65594527103317,-0.987628582155048,-1.70900977346962,0.46015282917728,-1.19560863627042,0.972997203989371,"setosa"
-1.50149038986724,0.0978893485025193,-1.27910398223806,-1.31105214820513,1.86286024980001,1.46228445598474,-0.585275312752396,1.00868332242914,0.188874065919421,0.955560730465661,0.510807251884798,-0.0611680165731642,0.6546956480139,0.708763353146893,"setosa"
-1.74301699413542,-0.13153881205026,-1.39239928624498,-1.31105214820513,0.00532844753969565,0.160126710192375,0.666313375610058,0.175724327855114,-0.347782691163627,-0.761163006924328,1.84121536790344,-0.182113773093948,1.20795164699473,1.8650222050509,"setosa"
-0.173094066392202,1.70388647237197,-1.16580867823115,-1.17985947160021,-0.432710618951781,-0.569461354181252,1.59082944744684,-0.368734431807091,-0.846800674908215,-0.963449312344259,0.363627625794565,-0.604050374576376,1.6299391588622,-2.19508483486617,"setosa"
-0.897673879196766,0.556745669608076,-1.16580867823115,-0.917474118390381,-0.0233793136956913,0.965453693187354,-0.355621753291189,-0.0502144790171885,-1.04783425643891,0.290770527538482,-1.79284822952704,-0.452775455960345,0.100932193099629,-0.917352218639,"setosa"
-1.50149038986724,0.327317509055298,-1.33575163424152,-1.31105214820513,0.882826676502375,0.0799566131192018,0.106216255591804,-0.805684207068655,-0.249096972794426,-0.987313267495487,-0.61002538889873,-0.225592493584492,-0.868220705805125,-0.81599196247425,"setosa"
-1.38072708773314,0.327317509055298,-1.39239928624498,-1.31105214820513,-1.15156378366573,-0.936050752815302,2.1544211930771,-0.521765567113113,0.0491540320173679,-0.0982568131441645,0.144007701211968,-1.16847330214315,-0.784007370517484,-0.0526108708627145,"setosa"
-0.41462067066039,2.62159911458309,-1.33575163424152,-1.31105214820513,0.898694739994806,0.655284115952049,-0.906260261815167,-0.085483165151821,0.433259252942475,-0.772351718728499,0.121399153882046,-0.0936275011935895,0.407324759390625,1.10017691831935,"setosa"
-1.13920048346495,0.0978893485025193,-1.27910398223806,-1.44224482481005,-0.212671197233641,0.144953145689473,-0.170178552562819,0.304570559323654,1.26549601252462,-1.17190708795888,-0.104530327390484,-0.39501708352607,-0.0769619718341328,-0.549337550065213,"setosa"
-1.01843718133086,1.01560199071363,-1.39239928624498,-1.17985947160021,0.0132426808429917,0.576365232926417,1.3676710815968,-0.00679754617740215,-0.174462489921005,-0.63516123702174,-0.0131174588012802,1.69023498501145,1.99186170794622,-1.03114343086066,"setosa"
-1.25996378559905,0.0978893485025193,-1.22245633023461,-1.31105214820513,-1.39503085786703,-0.476810507391152,3.422557221024,-1.28812624240204,1.03125165817826,1.1810438746479,0.771289283367642,-0.757283814566695,1.39240596794583,-0.301904068458761,"setosa"
-0.776910577062672,1.01560199071363,-1.27910398223806,-1.31105214820513,-0.0862106098949616,-0.530961717382806,-0.863900477928702,-0.0440487898458866,-1.42083973446262,0.564599331916421,-0.826460059918782,-0.31077101583433,-0.890725641488648,-1.50471517304546,"setosa"
-1.25996378559905,0.786173830160855,-1.05251337422423,-1.31105214820513,0.919725323763238,0.546706929792377,-0.0219047364193842,1.73093153582958,-0.696157591614244,-1.06792723205285,1.15520017884752,-0.900508688504793,1.2139131688702,0.949352586369038,"setosa"
-1.38072708773314,0.327317509055298,-1.22245633023461,-1.31105214820513,1.33698279588868,-0.969225342416378,-0.971649383451502,0.539882381485793,-0.444241430124124,-0.0202757522210549,0.728907904875658,-0.590432251715523,-0.202419903842519,-1.40272892196076,"setosa"
-1.50149038986724,1.24503015126641,-1.56234224225535,-1.31105214820513,1.58727277656021,-0.92772376273807,0.986575587613988,-0.0910993172508689,0.400987103150457,-1.74657579738273,-0.949428224800655,-0.597889941087712,-1.08856580017924,-0.0364747617337187,"setosa"
-1.01843718133086,0.556745669608076,-1.33575163424152,-1.31105214820513,-1.40410988816517,0.827778571869183,-1.59311518808455,-0.465685452558301,0.0555632187686123,0.0536098554539563,-1.09083065128507,0.484387155301093,1.62078283929119,-0.231580390364483,"setosa"
-0.776910577062672,2.39217095403031,-1.27910398223806,-1.44224482481005,0.165950771616701,0.829757634243372,-1.38652722012322,-1.81974762039637,-0.777938527381513,-0.161496683647174,0.616296121936399,-2.24236786251904,-0.148069591861617,0.0519480525982869,"setosa"
-1.25996378559905,-0.13153881205026,-1.33575163424152,-1.17985947160021,-1.03973996711762,1.29111203519176,0.205198826415789,0.433233734583296,0.838223165537472,-1.13623753210138,0.68258895818902,0.0437123876308285,-0.596346069730595,-0.725905507004127,"setosa"
-1.50149038986724,0.786173830160855,-1.33575163424152,-1.17985947160021,-0.357545363531778,1.29869345245556,-0.188212243922695,-1.15118060322371,1.2410102195507,0.0590979835581008,0.451437843392666,-0.336806113253082,0.0542594862193801,0.287015198669585,"setosa"
-1.01843718133086,1.24503015126641,-1.33575163424152,-1.31105214820513,-2.94684370950191,0.0918842931516486,0.847944046705411,-2.37645959586725,-0.736958799728622,-1.65598950383326,-0.700305057253779,-0.0206734073574353,-0.761082897562094,0.847570364257339,"setosa"
-0.656147274928578,1.47445831181919,-1.27910398223806,-1.31105214820513,-0.368961624949801,0.195832685054788,-0.142193938153344,-1.2133210323138,-0.399163421707953,-0.17655048769787,-1.04664847076864,0.132413990037658,-0.251825418254815,-1.04565342482679,"setosa"
-0.535383972794483,1.93331463292475,-1.39239928624498,-1.0486667949953,-1.29069615063732,-0.298706249054594,0.153233846381145,0.400326180388982,-1.71675778355961,-0.303518357948933,-0.701803416483274,0.42974900804368,0.465353298683941,2.50450953208668,"setosa"
-1.01843718133086,0.786173830160855,-1.27910398223806,-1.31105214820513,-0.356104226572754,0.694826710510229,-0.0383623684556478,-1.36651229077776,1.04741174174912,0.896679980659911,-0.234955905992247,1.48645226055947,0.452175863239968,-1.64403852561591,"setosa"
-1.25996378559905,0.786173830160855,-1.22245633023461,-1.31105214820513,-0.603215798720878,0.955565646966078,0.102710591351143,-0.363127972390567,1.03572162327074,-0.210675539186015,1.81086148765572,-0.216143576362669,0.838029495127103,-0.993925582523082,"setosa"
-1.74301699413542,0.327317509055298,-1.39239928624498,-1.31105214820513,-0.157709358661424,0.616813690634221,1.36526566942898,-1.22556466845142,1.6710638259147,-0.297364117165344,0.555507525278751,-0.669042483903123,0.348262056213199,1.27697935358582,"setosa"
-1.25996378559905,-0.13153881205026,-1.33575163424152,-1.44224482481005,0.217700099224686,-1.42504405125293,0.642683920604271,-2.14690120348727,-1.10462240137263,-0.125648976236699,0.269002040321625,1.90371301028491,0.23976327572903,0.334820094183767,"setosa"
-0.897673879196766,1.47445831181919,-1.27910398223806,-1.0486667949953,0.993421130937771,0.14153455990318,-0.79452288663358,0.134321631739831,0.725386148133432,-0.589378472501684,0.782603175623425,0.730286950871542,-1.27092926298382,0.573064190262147,"setosa"
-0.897673879196766,1.70388647237197,-1.22245633023461,-1.31105214820513,1.35121509229496,1.90320385902814,-0.797727967871088,-1.67716892064609,-3.01176302320746,1.12367266467453,-1.18085211447971,1.52255954574294,-0.457376756962774,-0.559722528144264,"setosa"
-1.01843718133086,0.327317509055298,-1.44904693824843,-1.31105214820513,0.896110163117262,-0.233829993454297,-0.537682326131884,-0.399224160574948,-0.243517933911588,0.507511479055978,-1.42032523931993,-0.793579188686646,1.09214032540829,-0.859660382549482,"setosa"
-0.897673879196766,1.01560199071363,-1.33575163424152,-1.17985947160021,-0.831078455251892,1.40276818646495,1.41311373360626,2.73287300658993,0.341968796314042,-0.219939928974456,-0.827655250196154,-0.784328444946662,0.214326007743481,-0.226710408840789,"setosa"
1.03453895494874,-0.13153881205026,0.703563837882938,0.656838000868614,-2.1964081956611,0.374929150488197,-0.625089742364959,0.946816652551354,0.193408481900521,0.0815424594442718,0.483416243257021,-0.498651210798678,2.11869481410876,0.347658516953172,"versicolor"
-0.293857368526296,-0.13153881205026,0.420325577865652,0.394452647658782,-0.637361398863996,0.585748293835687,1.46527450738461,1.26317686250351,-0.887226523904705,0.678698729732584,0.234042480040838,0.0321679005158757,0.409190761656815,0.503096574336898,"versicolor"
