"Iteration #"	"Inertia"	"Number of features"	"CV best"	"Permuted CV best"	"Global best fitness"	"Current best fitness"	"Number of features in current best agent"	"Number of features in global best"	"Number of features in local best"
1	1	17	79.8923672911884	57.9670671212133	19.0265008498755	19.0265008498755	11	17	17
2	1	7	72.7163526845488	61.6686551822414	55.2384875115369	55.2384875115369	7	7	7
3	1	7	78.1343395893473	63.0940263132173	75.20156638065	75.20156638065	11	7	7
4	1	8	80.4994351628758	63.9019089844778	82.98763089199	82.98763089199	12	6	6
5	1	6	79.2473801204574	62.4088630512469	84.1925853460526	84.1925853460526	8	6	6
6	1	7	76.0146700856716	58.5494506332043	87.3260972623367	87.3260972623367	6	6	6
7	1	7	80.4772978767842	61.1634179081028	96.5693998434067	96.5693998434067	10	7	7
8	1	8	79.4709504421037	59.9571617572714	97.5689434241613	97.5689434241613	5	8	8
9	1	8	79.4709504421037	59.9571617572714	97.5689434241613	77.413236473238	9	8	9
10	1	8	79.4709504421037	59.9571617572714	97.5689434241613	87.4655839019783	5	8	7
11	1	8	79.4709504421037	59.9571617572714	97.5689434241613	90.4053989020335	7	8	11
12	1	8	79.4709504421037	59.9571617572714	97.5689434241613	88.5198030309472	8	8	7
13	1	8	79.4709504421037	59.9571617572714	97.5689434241613	97.4638990804291	6	8	6
14	1	8	79.4709504421037	59.9571617572714	97.5689434241613	82.9455631947509	11	8	8
15	1	8	79.4709504421037	59.9571617572714	97.5689434241613	61.3228147339098	8	8	6
16	1	8	79.4709504421037	59.9571617572714	97.5689434241613	72.136599065114	7	8	7
17	1	7	80.9393647840812	59.3790463868014	107.801591986399	107.801591986399	5	7	7
18	1	7	80.9393647840812	59.3790463868014	107.801591986399	76.6284318427614	8	7	10
19	1	8	80.7088889323625	58.641050768411	110.339190819757	110.339190819757	9	8	8
20	1	8	80.7088889323625	58.641050768411	110.339190819757	84.3742612843118	8	8	6
21	1	8	80.7088889323625	58.641050768411	110.339190819757	83.5799552169685	7	8	8
22	1	8	80.7088889323625	58.641050768411	110.339190819757	61.8978474311076	9	8	6
23	1	8	80.7088889323625	58.641050768411	110.339190819757	92.8659007372916	5	8	7
24	1	8	80.7088889323625	58.641050768411	110.339190819757	101.260707875034	7	8	8
25	1	8	80.7088889323625	58.641050768411	110.339190819757	91.377646183541	8	8	8
26	1	8	80.7088889323625	58.641050768411	110.339190819757	72.7447498979571	6	8	7
27	1	8	80.7088889323625	58.641050768411	110.339190819757	90.3270150849855	5	8	6
28	1	8	80.7088889323625	58.641050768411	110.339190819757	81.834156549393	9	8	11
29	1	8	80.7088889323625	58.641050768411	110.339190819757	99.7724070223124	9	8	9
30	1	8	80.7088889323625	58.641050768411	110.339190819757	77.2504256775379	8	8	7
31	1	8	80.7088889323625	58.641050768411	110.339190819757	74.8342520703211	9	8	9
32	1	8	80.7088889323625	58.641050768411	110.339190819757	80.8345161291945	8	8	6
33	1	8	80.7088889323625	58.641050768411	110.339190819757	88.3207783417804	9	8	9
34	1	8	80.7088889323625	58.641050768411	110.339190819757	70.8421967980702	7	8	9
35	1	8	80.7088889323625	58.641050768411	110.339190819757	87.0424330422771	8	8	10
36	1	8	80.7088889323625	58.641050768411	110.339190819757	85.7934067730146	7	8	8
37	1	8	80.7088889323625	58.641050768411	110.339190819757	94.0356223741396	7	8	8
38	1	8	80.7088889323625	58.641050768411	110.339190819757	78.7430185427135	7	8	9
39	1	8	80.7088889323625	58.641050768411	110.339190819757	94.1015219889382	9	8	12
40	1	8	80.7088889323625	58.641050768411	110.339190819757	90.6612589759723	10	8	10
41	1	6	80.0939142343289	55.5861921265106	122.538610539092	122.538610539092	5	6	6
42	1	6	80.0939142343289	55.5861921265106	122.538610539092	97.2077870789968	9	6	6
43	1	6	80.0939142343289	55.5861921265106	122.538610539092	88.896833387347	14	6	12
44	1	6	80.0939142343289	55.5861921265106	122.538610539092	80.1999515805311	4	6	7
45	1	6	80.0939142343289	55.5861921265106	122.538610539092	94.636099619551	7	6	6
46	1	6	80.0939142343289	55.5861921265106	122.538610539092	98.0445520416802	10	6	7
47	1	6	80.0939142343289	55.5861921265106	122.538610539092	64.3283409414318	9	6	6
48	1	6	80.0939142343289	55.5861921265106	122.538610539092	77.283839093435	7	6	7
49	1	6	80.0939142343289	55.5861921265106	122.538610539092	98.6824552606878	9	6	6
50	1	6	80.0939142343289	55.5861921265106	122.538610539092	112.9024051337	8	6	6
51	1	6	80.0939142343289	55.5861921265106	122.538610539092	112.376586512532	7	6	6
52	1	6	80.0939142343289	55.5861921265106	122.538610539092	88.7140796900317	8	6	12
53	1	6	80.0939142343289	55.5861921265106	122.538610539092	83.4443835933058	11	6	10
54	1	6	80.0939142343289	55.5861921265106	122.538610539092	95.4411855125323	9	6	8
55	1	6	80.0939142343289	55.5861921265106	122.538610539092	53.4677869093222	7	6	11
56	1	6	80.0939142343289	55.5861921265106	122.538610539092	80.3935919723511	7	6	8
57	1	6	80.0939142343289	55.5861921265106	122.538610539092	109.167304979998	9	6	7
58	1	6	80.0939142343289	55.5861921265106	122.538610539092	67.1957261432701	5	6	7
59	1	6	80.0939142343289	55.5861921265106	122.538610539092	72.5022504283286	6	6	7
60	1	6	80.0939142343289	55.5861921265106	122.538610539092	93.9451794638377	9	6	9
61	1	6	80.0939142343289	55.5861921265106	122.538610539092	90.1979539758957	10	6	7
62	1	6	80.0939142343289	55.5861921265106	122.538610539092	92.1260004227776	7	6	6
