"Iteration #"	"Inertia"	"Number of features"	"CV best"	"Permuted CV best"	"Global best fitness"	"Current best fitness"	"Number of features in current best agent"	"Number of features in global best"	"Number of features in local best"
1	0.98	44	79.0498888128606	-Inf	11482.4273329168	11482.4273329168	24	44	44
2	0.96	44	80.1597679276004	-Inf	12155.4786665993	12155.4786665993	23	25	25
3	0.94	44	80.1597679276004	-Inf	12155.4786665993	10430.0563254984	31	25	24
4	0.92	44	81.091771377001	-Inf	12698.3606034877	12698.3606034877	28	23	23
5	0.9	44	81.091771377001	-Inf	12698.3606034877	11518.8691886468	24	23	24
6	0.88	44	81.091771377001	-Inf	12698.3606034877	11382.8352924547	29	23	33
7	0.86	44	81.3800667144172	-Inf	12841.528763793	12841.528763793	16	25	25
8	0.84	44	80.5107891081142	-Inf	13347.219516089	13347.219516089	30	34	34
9	0.82	44	80.5107891081142	-Inf	13347.219516089	11713.7947313684	30	34	23
10	0.8	44	80.5107891081142	-Inf	13347.219516089	13093.5497315932	24	34	25
11	0.78	44	80.5107891081142	-Inf	13347.219516089	13152.7562549676	26	34	30
12	0.76	44	80.5107891081142	-Inf	13347.219516089	12872.2446251868	33	34	34
13	0.74	44	82.2626470729597	-Inf	13971.316983389	13971.316983389	27	26	26
14	0.72	44	82.2626470729597	-Inf	13971.316983389	11757.7619311473	25	26	25
15	0.7	44	82.8486856517355	-Inf	14954.0357024744	14954.0357024744	20	28	28
16	0.68	44	82.8486856517355	-Inf	14954.0357024744	10600.7107344974	21	28	25
17	0.66	44	82.8486856517355	-Inf	14954.0357024744	11494.3299241356	25	28	24
18	0.64	44	82.8486856517355	-Inf	14954.0357024744	11850.8696545495	25	28	32
19	0.62	44	82.8486856517355	-Inf	14954.0357024744	14004.0430454111	27	28	23
20	0.6	44	82.8486856517355	-Inf	14954.0357024744	12996.8442942598	29	28	28
21	0.58	44	82.8486856517355	-Inf	14954.0357024744	-1e+21	25	28	30
22	0.56	44	82.8486856517355	-Inf	14954.0357024744	14083.334209389	25	28	21
23	0.54	44	82.8486856517355	-Inf	14954.0357024744	11851.272429314	24	28	21
24	0.52	44	82.8486856517355	-Inf	14954.0357024744	11844.6151714191	24	28	22
25	0.5	44	82.8486856517355	-Inf	14954.0357024744	14295.7618910426	27	28	31
26	0.48	44	82.8486856517355	-Inf	14954.0357024744	13016.1425652643	23	28	18
