"Iteration #"	"Inertia"	"Number of features"	"CV best"	"Permuted CV best"	"Global best fitness"	"Current best fitness"	"Number of features in current best agent"	"Number of features in global best"	"Number of features in local best"
1	0.98	44	78.0876519939431	-Inf	12503.9176282585	12503.9176282585	19	44	44
2	0.96	44	78.0876519939431	-Inf	12503.9176282585	10890.7178040543	25	44	23
3	0.94	44	78.0876519939431	-Inf	12503.9176282585	11740.217632551	30	44	29
4	0.92	44	78.0876519939431	-Inf	12503.9176282585	11860.3315161045	29	44	33
5	0.9	44	78.0876519939431	-Inf	12503.9176282585	10816.5142417659	40	44	37
6	0.88	44	81.255391895304	-Inf	13413.1581076161	13413.1581076161	32	28	28
7	0.86	44	81.255391895304	-Inf	13413.1581076161	13075.8732139668	33	28	33
8	0.84	44	81.255391895304	-Inf	13413.1581076161	13292.5028075449	24	28	24
9	0.82	44	81.255391895304	-Inf	13413.1581076161	11972.6076895493	24	28	21
10	0.8	44	81.255391895304	-Inf	13413.1581076161	13120.2253801993	23	28	24
11	0.78	44	81.255391895304	-Inf	13413.1581076161	12975.4419899446	23	28	18
12	0.76	44	84.4178026329842	-Inf	13569.6333820607	13569.6333820607	26	23	23
13	0.74	44	84.4178026329842	-Inf	13569.6333820607	12447.0176766792	25	23	26
14	0.72	44	84.4178026329842	-Inf	13569.6333820607	12923.4519460261	24	23	28
15	0.7	44	84.4178026329842	-Inf	13569.6333820607	13325.6546551862	26	23	28
16	0.68	44	82.9753986900793	-Inf	13705.5255739263	13705.5255739263	26	23	23
17	0.66	44	85.5602195590653	-Inf	14237.1999420826	14237.1999420826	21	24	24
18	0.64	44	84.3684300580027	-Inf	14408.6009445662	14408.6009445662	26	20	20
19	0.62	44	84.3684300580027	-Inf	14408.6009445662	11877.1925330745	25	20	28
20	0.6	44	84.3684300580027	-Inf	14408.6009445662	13135.7038000126	23	20	21
21	0.58	44	84.3684300580027	-Inf	14408.6009445662	14164.1279412835	23	20	19
22	0.56	44	84.3684300580027	-Inf	14408.6009445662	12075.3080228345	20	20	19
23	0.54	44	84.3684300580027	-Inf	14408.6009445662	13209.2429071264	22	20	21
24	0.52	44	84.3684300580027	-Inf	14408.6009445662	-1e+21	24	20	18
25	0.5	44	84.6996613365421	-Inf	16272.6085188655	16272.6085188655	24	23	23
26	0.48	44	84.6996613365421	-Inf	16272.6085188655	12495.6692683581	18	23	23
27	0.46	44	84.6996613365421	-Inf	16272.6085188655	14554.335339628	26	23	21
28	0.44	44	84.6996613365421	-Inf	16272.6085188655	14105.3659426472	29	23	21
29	0.42	44	84.6996613365421	-Inf	16272.6085188655	13675.6651519999	21	23	25
30	0.4	44	84.6996613365421	-Inf	16272.6085188655	13836.0410314613	20	23	22
31	0.38	44	84.6996613365421	-Inf	16272.6085188655	-1e+21	22	23	21
32	0.36	44	84.6996613365421	-Inf	16272.6085188655	12711.1810820269	21	23	24
33	0.34	44	84.6996613365421	-Inf	16272.6085188655	13606.9885984276	20	23	27
34	0.32	44	84.6996613365421	-Inf	16272.6085188655	12238.9461245274	16	23	24
35	0.3	44	84.6996613365421	-Inf	16272.6085188655	12317.6235108168	22	23	27
36	0.28	44	84.6996613365421	-Inf	16272.6085188655	11707.6328882179	19	23	22
