"V4","V10","V14","V17","V11","V16","V18","V8","V9","V1","V2","V6","V3","V7","V12","V13","V15","Class"
-0.840598468238325,1.51849032937423,-0.927033985266503,0.449499414222482,-1.10909584845388,-0.960079720816812,0.446064515920872,-0.0255090244697729,0.974902493259106,2.87856327246474,0.453071831099084,-0.747817300877256,-0.95733206754562,-0.127564231123152,-1.15586412173741,0.218729759100227,-0.927583491924509,"2"
-0.831389208976303,-0.461926677965092,-0.917711523887636,0.248243437171778,1.19629210461622,-1.15046057322586,-0.377188637223799,-0.76002897942693,-1.14167328842168,-0.82296539780706,0.436416216219241,1.02241781231421,-0.475228747274514,-1.03790659423047,-0.929648758125847,0.089112092203376,0.935953134361766,"2"
-0.86174891553165,-0.906789059849427,0.224660758829696,0.633769853456332,-0.859283690894081,0.749819337707514,-0.453876945001641,-0.990428529195737,0.114500402812467,-0.453703657612059,-1.31014857407408,-1.14919338291557,-0.883248794102996,-0.322194036783816,2.13182167939688,-0.876587795664983,-0.354598596049316,"1"
-0.620010778640627,0.779846004603548,-1.16342135289926,1.23023693071366,2.06257353369814,-0.687206118795093,-0.505200643461375,-0.0133228915111195,0.84457729165248,-0.762793340759868,0.545980159771462,1.92115954713153,-0.446853868086274,0.558372000362941,0.548719151820726,-1.17733432866232,0.923802474683343,"1"
-0.839121519935036,0.753160299892612,-0.672073790519513,0.402460833904063,0.612826082567538,-1.15038827634729,1.58112609384624,-0.769506745919064,-1.14181592848992,-0.0917776437680376,-0.926128808938083,-1.13553120223527,-0.873703322899942,-0.00842815017206917,-0.93497757755084,1.43551141231326,-0.480140423165705,"2"
-0.8550636928332,0.969901200622333,1.4756868785945,-1.02910307571998,0.785212021031562,-0.64282306740183,-0.528756768556808,-0.783625698519156,-0.266380810637454,-0.846630684040534,0.919584258911657,1.67289650729906,-0.971771437965953,1.88276938852848,-0.845385384104798,-0.852269940513778,1.98927510725533,"2"
-0.504798881181016,-0.791075812786887,1.1469295340169,-0.449294185788451,-1.09995317144736,0.67193123720732,1.85689998712486,-0.760527747789581,0.293064921288629,-1.17303681455753,-0.591756215148948,-0.456887835777827,-0.948424115909556,0.097259602158915,0.77015987973492,2.3567230203775,1.48531848913774,"2"
-0.447982251137189,0.344221058687676,0.356363130047358,1.15042783829834,-0.852992673050495,-1.16043358843383,-1.1592303814953,4.77064304404389,-0.0762199802991577,3.10593761404467,0.0176608756907081,0.369865703445023,-0.877149569666448,-1.04801385558708,-0.31007450384955,-0.0133949155982273,0.352523217740929,"1"
0.209643128060559,0.152712000660533,-0.846569716375397,0.240295058705185,1.98059600859602,-0.972573638004652,0.725392174097868,-0.782736732785657,-0.59788412974104,2.80266016381873,-0.942571770576495,-0.93971793694929,3.68325573128966,-1.1714317578508,-1.16723197698351,0.761478244563788,-1.22294656491078,"2"
-0.828494479374171,2.07911623635757,0.24446101843052,0.092109930942322,0.21242373435542,1.20255205127054,-0.267845998316695,-0.757973925046755,0.356777762157512,-0.820169788759302,-0.403332548138601,-0.343570562941334,-0.863526277022027,1.86972586015715,0.203646573498951,-0.825736644747653,0.0406501078278959,"2"
0.618676140506402,1.04081450643987,-0.146084746666828,1.53138073342136,-0.174072861663964,-1.140877119659,0.546441259742973,-0.967691796748176,-0.181728527332713,-0.817620323543754,0.665052620772304,1.30328480405778,1.91550021790425,1.14697758384798,2.36218477587337,-1.13968807842675,1.08026026877617,"1"
-0.847323306136755,1.02667792904187,0.737333861230617,-0.825346149537813,-0.753323787021192,-1.14992107916148,-0.158111312805417,-0.976029562817668,0.40273140127779,-0.825346149537813,-0.0756626986082333,0.394704561126525,-0.868827635908246,-0.135940789194612,0.906265595801188,-0.334950671896957,3.13265271407709,"1"
1.82155449440834,2.76816334238897,1.96504303595196,0.745210679640955,-0.850687670237405,-0.95760119055371,-0.836783153169936,-0.76894207915994,0.59646876907163,-0.83120985885147,-0.927785501562582,-0.924949406186954,0.127796630442389,2.06857070806463,0.475674244633295,-0.8367831332454,-1.2064208317833,"2"
1.71779270519638,0.5982461614404,3.01026951659257,0.728363119155522,0.320431999777524,-0.351386131161892,1.21507317498848,-0.756011447685716,-1.12838689573963,-0.817419348973636,-0.299632398404928,0.669230845054435,-0.417308838173492,-1.0271402997325,-0.670022511611652,-0.822915681403733,1.19702660827072,"1"
-0.848139568269447,-0.714794074718444,-0.755864669712781,-1.02126764054787,-1.11517186819125,1.23036336218608,-0.84536046474055,-0.777075639876452,0.0704031611292002,-0.839750716668364,-0.0437580829943365,-0.9341034123043,2.17155292351537,0.846227033786898,-1.16168495134056,1.60788787589427,-0.72679752292792,"2"
0.0470096448086805,-0.0774144613868078,-0.0698734486313442,-1.17562009742779,-0.848186225059182,-0.955412864441677,0.180447476504765,-0.326917348104168,-0.674490739664817,2.02303879168504,0.141573274596135,-0.92266542787273,-0.872185122018074,-1.15361606003909,1.24977437775841,0.0390005439314084,-1.20496118724684,"2"
-0.835562351863358,0.0463135593367739,-0.920529572082078,-0.148973573213595,1.078231844506,1.95549836525613,2.69385773767924,-0.12268420562545,-1.08389937507486,-0.827270781265841,-0.92335108556028,-0.920529542348551,-0.950312972006293,0.743354628125157,-1.14547252393949,-0.832815489359999,-0.0621226607237928,"2"
-0.865467466573804,1.94598992685797,-1.15766375579799,-0.84313162958466,1.16668128879949,0.0844802760763512,1.34432380705756,1.78186843840564,0.277794708969619,1.18045677760136,0.976777408510132,1.19497736893373,-0.887322777007026,-0.365829401850782,-0.264692465447729,0.0495116272481828,0.476162073082758,"1"
-0.835543131600514,0.589500685612798,1.12778390809688,-1.17823812648641,-0.409180104405034,-0.955374298415152,0.318815831920495,0.719897239090084,-0.997037524228474,-0.262423443211113,-0.925110545985889,-0.922231826895169,-0.69017290384539,0.374189556538225,0.283309563586905,1.38813785173314,1.44218181752986,"2"
-0.855813310704741,0.249039553824037,2.87934905732961,-1.19428787694066,-1.12178072997985,-0.974168694829775,2.06969521857627,-0.785032765796736,2.41314826599047,-0.84745789157159,-0.944277651092495,-0.941434352474,1.29355758555376,-0.891079188494624,0.844799824281886,-0.853045289479637,-0.734955144009769,"2"
-0.845994965322155,-0.80505285859079,1.23162171650692,2.67123349045396,0.337320569856279,-0.965720848883203,1.09850265326135,-0.774394816349884,-0.588092130930669,-1.02042939424741,-0.93548367946994,-0.932607458865805,-0.962967601164903,0.160044138508842,0.314891839229383,0.989805212251284,-0.723737318194076,"2"
