"","","","","","","","","","","","","","","","","",""
0.352307743967723,-0.943642495376478,3.4184854362982,-0.854477231540454,3.61186599896658,-0.683286259716663,-1.17346425968023,-0.466290505516816,-0.227416788748794,0.489967776188749,-0.266473052808374,-1.1692468132294,-0.851687274267999,1.58404532638939,1.33891774319758,2.99955925403866,-0.60647764638866,0.988913737144809
-0.830046004674907,1.17855165488561,-0.874536955402863,-0.757600668417143,-0.81496191315552,1.71235569613067,-1.04801598196302,0.122659141248832,0.472632460784765,-0.898628662651634,1.30914268078447,1.73274195104639,-1.16093437631327,-0.444488218040289,0.919006122260178,-1.16215598236102,2.19092827190812,0.714191793228757
-0.268453452032043,-1.32013255820715,-0.495250017385439,-0.866260504825176,-0.829101058085216,1.03137267047968,-1.05959944574848,0.62494435887645,-1.16367446351186,-0.0805852489783621,0.700442788944652,0.781046313719519,0.328795785708201,-1.15721302014134,0.292151494154076,0.495844590054228,1.4493698247887,1.31507642999243
2.85052334742606,-0.853596951954076,-0.279339516641459,-0.857736356600148,-0.547012181365876,-0.944742385119395,0.473305785131106,-0.785810878091215,2.53133174774734,0.297270297101882,-1.12800599883531,0.0967719822175198,-0.678427810182571,0.742035180236681,-0.734923218198182,0.112399422392718,-1.20168600340881,-0.85492356055074
-0.841434136904686,-1.31324814642448,-0.885039873746654,-0.8498067158635,-0.826650137033156,0.75088031005491,-1.05506743598555,-0.084289321276308,1.56560469389119,-0.908652293883249,1.96466044196031,0.218315004855342,3.12002817188796,0.0534881005491289,0.865858565107985,0.092710224644731,0.573632745662754,-1.16573919155165
-0.815488376793358,-0.735914396698937,-0.858665801196022,1.98358379509467,-0.80084961701338,0.433511452621053,-0.452176530945505,-0.75354938424087,0.279723791405298,-0.0246997833128045,0.303734114314103,0.317976920426113,0.440834797369214,2.51507290414641,-0.304460188869113,-1.13779335939855,0.990515371370074,0.0821343758918504
-0.840999085535933,-0.937848673786386,-0.709814248485932,-0.849357066780055,-0.161456999505383,-0.0425294439141828,-0.305143298578056,-0.778554653825958,-0.132177160151712,2.79950543459891,0.90905141077768,-0.946848454728051,0.60763813149282,2.19630445291017,0.179082791385022,0.479826263518009,-1.18793613905393,0.60763813149282
-0.751184079755018,0.850937458076861,-0.885636365802267,-0.864099926052337,-0.827326139422943,-1.15203274667411,-1.05543233942526,0.17385562253934,-0.155549055212702,1.49438564674118,0.908628912469241,-0.94797978077795,-1.16595341234426,-1.15203277665715,-0.451013363591444,-0.828039384970203,1.02742898430987,0.628739047288882
-0.82810116221401,-0.92433835400616,3.34461804064384,-0.836406268772027,3.47300366608027,-0.921512197685688,-0.760529901623599,-0.522408498636792,-0.180902226695279,1.18196653976537,-1.10077346555636,-1.14682232247295,1.9444291121748,1.11497297979331,-0.716275301057977,0.415812588090283,-0.935351611401489,0.924083110369293
-0.933449064066665,1.91818086680729,0.386793597603533,-0.750190980206568,0.144445439613015,0.316924892279285,-1.03374571625234,-0.478432369040374,-1.13648878630706,1.02932780455251,1.16664026056608,1.0715271668549,0.43543694600656,-0.098859591985952,-1.19642392044644,-1.14518941891686,0.28576485551859,-1.14399663118555
-0.83386667105872,0.897023631326928,3.01202313253506,-0.0533568005382292,3.20122779908535,1.18878397372419,-0.321624928443579,0.115742782856732,0.838506314000638,-0.382390764660667,-0.148130860296518,0.0184160120370032,-1.00020168716225,-0.330294701540253,0.439321099995227,-0.669329801370373,0.540655658453786,-1.15384474262628
-0.835271215366397,-0.931789192913639,2.81234115026499,-0.843600556005545,3.05874303951735,-0.928954761290405,-1.15909352986681,-0.39540914477868,0.0666054515735354,0.843227003911618,-0.854737396622049,0.405876402045233,0.321338942545268,-0.305924336215823,1.66051154020404,0.388228929776241,-0.812921449928893,-0.840841183583685
-0.831440127117446,0.209223296617985,-0.783158331303781,-0.85366165581574,-0.724210237677207,1.56038919592054,-0.407659901899683,0.220763240510727,-0.513564457511783,1.30279691200922,0.936108767973927,0.0394840850072162,-1.15841691536112,-0.149668854514917,-1.21147787510801,-1.15962408325874,-0.116984846499951,0.309602644712261
-0.819470934066275,-0.916145503008104,-0.943274079088799,-0.827813807951406,-0.851548771534607,1.73246779977402,-0.485837554484544,-0.757139372966948,0.452323893973688,1.25983745119217,0.382451575879051,-1.13964059201084,1.16474897410774,-0.913306469687091,3.24552284413936,0.909069285336232,0.181465999114005,1.27547950091718
1.11866574764468,0.137151471358205,0.335552321396552,-0.839097518442693,0.0711697211607612,-0.530528086423484,0.220214333349104,-0.768457555960683,-1.08884851675331,1.45628124713871,-1.10453663533378,0.810390259401241,1.96307432006983,2.28543142152766,0.413569121491354,2.11186435953893,-0.871089336161662,0.731118210467834
-0.830201747362439,-0.190908616796477,-0.699715277623453,-0.852086157653356,-0.815522102518483,0.409948082835874,0.0351000231967356,1.90321476858364,-1.14473475129972,0.0784625941546453,2.15719961153196,-0.0471068620183457,1.1038729242043,-1.13837683452981,-1.20447406600913,-1.1534069278203,3.12125649883899,0.896650179427485
1.00986998474685,-0.934982002490868,-0.962307901963195,-0.846007883251295,-0.869915425553216,-0.932122351311909,-0.186582276984154,-0.774819452533563,1.3730220957979,0.92425307272715,-1.11350798424812,-1.16010254794318,0.82436295704615,1.8539519045325,4.16712798620133,-0.707309363712507,-1.18643292951562,2.10080516209181
-0.828523784233359,1.24565722263913,-0.87234957169258,2.02795600028359,-0.81366520786833,-1.14045521528544,-1.04323499495869,1.60683445431407,1.74470458477173,1.36242387222712,2.90107550608567,1.98996113472384,0.641209710794603,0.0313591534244151,1.17102466517754,2.04657866945008,0.99732796008622,0.575145687796162
-0.827274116868734,-0.924579695675012,-0.871008807308225,1.1797948136893,0.0704872708883115,0.508926254272992,-1.04153901351471,0.582942345643144,0.516767497293178,0.732368748102846,-0.130210432977924,-0.933621794771674,-0.0780068947740702,-0.921722161657084,-0.281131358531763,-0.758952725308513,1.21302542472592,0.280731059965779
-0.939465556008425,0.508528465587658,-0.780139979045026,-0.849408364803007,-0.812931386857067,0.607020578540346,-0.709998419157983,0.766209672880422,-1.14135998397583,0.488177955827492,1.80416590106935,0.161716335914278,0.807699930375731,-1.13501724128101,-1.20095705545988,-1.15001154044887,0.883231157542194,0.864394441927114
-0.82910399508008,0.305045350005119,-0.424386344138604,-0.850989463026749,-0.493422102034619,-0.208943051325309,0.411864739618499,1.52272549895473,0.550432675701622,0.723268045569941,0.984755193420224,0.409738318949827,1.52635663878639,-1.13729400408758,0.417305089653685,0.927913675812938,0.946106149899646,-1.15113591619765
-0.82973217434932,0.678537822888403,-0.87378472981064,2.92890130353495,-0.814796712449636,0.379837861296556,-1.04555439118608,-0.76653778143084,-1.14974638032251,0.409579873947743,0.186453256551511,0.68944346114758,0.501520489377666,0.489705821370329,-0.812270172440614,0.59013883960039,-0.317741270686108,0.00889256197489885
2.85724295163236,-0.943159713445763,0.942888386400847,-0.854465374972393,1.3528598282297,-0.940309025357458,3.04564104998389,-0.783500780170173,1.10207113472787,-0.0480116638607523,-1.12112432597775,-1.16757237377727,-0.2902870329978,-0.847263443490536,-0.733293016450913,0.45524961606694,1.39839872703547,0.666210228588662
-0.833391332756894,-1.3086984055807,-0.87731993108994,0.687060646643405,-0.818497896954157,1.1408865279015,-1.04860620859739,1.73537376313686,0.485345390640914,0.552165226621074,-0.853103352882763,0.423432249220351,-1.16009741120587,-1.14605458958737,0.85057996037853,-1.16130358976133,0.675871000493013,0.50182770122956
-0.82883886379216,0.891646030541444,-0.698167520484793,1.46803242762164,-0.151956705951178,-1.13745054436716,0.101072550290068,-0.206638924381915,-1.1438174989043,-0.895677191660417,0.766734452591086,1.20977043946079,-1.15131138664017,-1.13745054436716,-0.406731110750157,-0.575279730991399,1.61435539401896,-0.247081011928238
-0.116029065299004,-0.300228812875682,-0.547481288689781,-0.829585751069895,-0.760705166198593,-0.914348098664694,0.802608976840125,0.124233597345322,1.99352393078578,0.412036030080736,-1.0928857746354,-0.754752975984601,2.3584995288364,1.09011442326033,3.76178864021643,-0.693064961819307,-0.0613730414779,2.38076562231239
2.77671682145279,0.192647934468758,3.30362173636897,-0.499726532663235,3.42855449562443,-0.0128310714631459,0.103541171325004,-0.75596902526061,1.54283203860827,1.99717796971642,0.0995564079440681,0.86626403037992,-0.824660003597752,0.424482380145943,1.71224829062198,1.91518496695033,-1.16930660973183,1.46479609002407
-0.837824192898634,1.00987397074543,-0.882006644820662,1.56201844521733,-0.822844687808491,-1.15229432310911,-1.05428286825046,0.0156269098116439,-1.15878210919153,0.125845136212435,-0.85765016951149,0.606641476135581,-0.843497101691927,0.0846564031084275,0.148033717497957,-1.16763146461846,0.192519952550149,0.856737801274569
0.336942410874323,-1.30082638919016,0.146921708174502,-0.279027331273034,0.490207137282605,-1.13965947223739,-1.04309598436842,-0.543080681398295,-0.0367020714293161,-0.896936295031182,1.40214159954777,3.07925665863478,-0.135624966138586,1.40255248859967,0.0532398145716757,-1.15476998882807,-0.829835396133683,0.252087463190755
-0.824279061796428,-0.920460775233663,3.09210735413583,-0.510225576207391,2.99383933967905,0.0783059042790017,2.02637189021919,-0.76226529043378,0.181469012062495,0.163587861177035,0.236599492195811,-1.14281648032788,2.87424018264497,-0.199966523685213,-1.11870747514026,0.820194659933644,-0.588150841107367,0.654644486313287
-0.830952084095244,-0.122193745900849,-0.874278670103812,-0.839271052241592,-0.816262755638948,-0.924518771188932,0.322613580455068,-0.768799122975445,0.568169644265945,2.73495460407039,-0.850393961819269,1.74751956570718,1.15922088066201,-0.924518771188932,-0.986821141410194,0.483708436180248,-1.17626980975568,0.429711045025394
