"var1","var2","var3","var4","var5","var6","var7","var8","var9","var10","var11","var12","var13","var183","var1640","var1839","var1897","var2425","var2456","var2619","var2714","var2746","var3005","var3006","var3423","var3665","var3693","var3705","var4155","var4212","var4288","var4353","var4701","var5016","var5343","var5673","var5808","var5982"
-0.919315311090177,-0.919315311090177,-0.191083374367533,-0.919315311090177,-0.661797560033094,-0.919315311090177,-0.919315311090177,4.87722738554034,-0.919315311090177,-0.919315311090177,0.0185454868816375,-0.919315311090177,-0.919315311090177,-0.661797560033094,0.640562810089982,-0.661797560033094,-0.825765744780635,-0.919315311090177,0.806070646196188,-0.145422697865903,0.640562810089982,0.902692288690893,2.57315709092558,1.53591296480573,2.96270708016863,-0.191083374367533,1.4606953429958,-0.919315311090177,0.534920349048828,1.74523234235696,1.84994576637666,-0.521340141018685,2.59527695753852,1.19269855069728,-0.919315311090177,0.489259672547199,-0.919315311090177,3.55353494815958
-0.901148918546446,-0.901148918546446,-0.324062968183051,-0.901148918546446,-0.503065342950593,-0.901148918546446,-0.901148918546446,4.60656145216943,-0.901148918546446,-0.901148918546446,1.60188335015593,-0.901148918546446,-0.901148918546446,-0.901148918546446,-0.901148918546446,2.3738926417718,0.35646539919962,0.109726175014139,-0.722146543778904,1.47951003302728,-0.220620551163775,-0.64356102153822,3.27559633427649,2.5581219760058,1.76412453818511,1.97929679595674,-0.503065342950593,0.328807375842449,2.49224517431972,2.07382089714412,-0.220620551163775,1.7444223071102,-0.901148918546446,-0.901148918546446,0.409548321343593,-0.901148918546446,0.754548974795473,2.36335449157387
-0.873403056281661,-0.873403056281661,-0.415959654603732,-0.873403056281661,-0.873403056281661,-0.873403056281661,-0.873403056281661,4.38357876507423,-0.873403056281661,-0.873403056281661,0.65329366852489,-0.873403056281661,-0.873403056281661,-0.873403056281661,-0.873403056281661,1.42436023305612,-0.873403056281661,0.590479854308579,0.0184010133744158,-0.618050131008849,1.80045066345378,0.288613407706518,3.25737660147832,2.54430095860718,1.17450088578095,2.23181201837136,2.15257234592492,0.673361932451554,1.06134796976325,1.92336935541289,0.546232402263579,1.51210216079453,2.30508323821868,1.18629831892797,0.712298177221244,0.345881472912985,1.0065009911732,3.81334200505372
-0.879067794993417,-0.879067794993417,-0.700178636681056,-0.879067794993417,-0.417912487206398,0.198861941277745,-0.879067794993417,4.72222851438993,-0.879067794993417,-0.879067794993417,0.165598622603917,-0.879067794993417,-0.879067794993417,-0.879067794993417,0.57464395439251,-0.879067794993417,-0.879067794993417,-0.879067794993417,0.0584551242078409,-0.0618390779255056,2.04044424185881,1.6673284638888,1.98906213972871,0.845696565476827,1.20909767072446,-0.879067794993417,1.86555172422318,-0.78555193135331,0.404634258758569,1.86555172422318,0.404634258758569,-0.879067794993417,2.93144236553068,2.54265371383859,-0.879067794993417,1.05784904246302,-0.879067794993417,3.35057592215286
-0.928031417560324,-0.748736717340416,0.0844945173334799,-0.928031417560324,-0.350003038853657,-0.928031417560324,-0.928031417560324,4.7133037512082,-0.465830670211959,-0.928031417560324,0.246069850741682,-0.928031417560324,-0.928031417560324,-0.928031417560324,-0.834303553360293,1.70172168938715,0.0844945173334799,0.119003259889869,0.0487306396331031,0.410350545558494,0.119003259889869,-0.597145208281736,2.7238888608368,1.76730587048048,1.22172758636839,1.60934930197211,0.0487306396331031,0.275427202514666,1.19937666399184,1.70172168938715,-0.198411529794977,1.30637320615995,0.358580790079757,-0.928031417560324,-0.529297739073565,0.866227166598418,-0.748736717340416,2.84979183877152
-0.92528696684531,-0.92528696684531,0.121984155490164,-0.92528696684531,-0.92528696684531,-0.667220143469653,-0.92528696684531,4.84564739059723,-0.92528696684531,-0.92528696684531,0.334665599956024,-0.92528696684531,-0.92528696684531,-0.92528696684531,0.0874676200537003,0.413397234180758,-0.92528696684531,-0.92528696684531,0.0145735123163556,-0.0240047783458217,2.34174146657895,1.3686571719265,2.49893154510134,1.30962223762697,2.15025825121028,0.575773032063811,1.86151926658022,-0.667220143469653,0.249079440946027,1.72520309945409,1.24681663192885,0.751537907581114,2.61579365740318,1.78951491044232,-0.92528696684531,1.26820052467382,-0.92528696684531,3.25502347777981
-1.0539810746669,-0.447176190124937,0.991211775439702,-1.0539810746669,0.0156398194714513,0.074746196821313,-0.266553694285135,4.16673157783845,-0.114966697053978,-1.0539810746669,-0.226318085418522,-1.0539810746669,-1.0539810746669,-1.0539810746669,1.12286931387624,-1.0539810746669,-1.0539810746669,-0.447176190124937,-1.0539810746669,0.0456548519113453,-0.114966697053978,1.29523504010035,1.91029669425801,-0.187725212172316,1.04404083176342,-1.0539810746669,1.46760076632445,-0.447176190124937,-0.447176190124937,1.56128072220469,2.21657798522897,0.130373659070903,2.08608157108667,1.15994834514698,-1.0539810746669,-1.0539810746669,-0.49829102274839,3.73813111074784
-0.929059244160489,-0.929059244160489,-0.833764007339407,-0.929059244160489,-0.929059244160489,-0.833764007339407,-0.929059244160489,4.69767955613854,-0.929059244160489,-0.929059244160489,0.574782339364968,-0.929059244160489,-0.929059244160489,0.0263023932436646,-0.341364734013528,1.2106713940762,0.29452432069771,0.659926796437806,-0.459129303332614,0.135484564653504,2.03574891851834,0.793437253655782,3.28978691538576,1.97738606401467,0.878946018700347,1.92696311707101,1.28979630727553,-0.523657705949353,0.574782339364968,1.79836590422317,0.0263023932436646,0.895203990204458,1.59627340969969,0.942449466622159,-0.929059244160489,0.100398746552596,0.100398746552596,3.44349323658618
-0.976721953849747,-0.0990559064947268,0.626690837211948,-1.15135805408801,-1.15135805408801,0.330969577101157,-0.0990559064947268,4.45882248225261,-0.236124576341895,-1.15135805408801,-0.70116663211554,0.152248836587642,-1.15135805408801,-0.762984641158471,0.28931750643481,-1.15135805408801,-1.15135805408801,-1.15135805408801,0.564872828169017,-0.165140500289289,0.656165368704117,0.931720690438325,2.11915450682836,-0.236124576341895,2.38441456036303,-0.440695822023496,0.330969577101157,-0.900053311005639,-1.15135805408801,1.22078606255963,1.760255625391,-1.15135805408801,3.23051372811629,0.390236727930756,-1.15135805408801,0.330969577101157,-1.15135805408801,3.49389550044909
-0.936254310899788,-0.936254310899788,0.167601719752641,-0.936254310899788,-0.936254310899788,-0.418545187838694,-0.936254310899788,5.16305934105077,-0.936254310899788,-0.936254310899788,-0.123623903903617,-0.166993405947658,-0.310027546911052,0.22859990279601,0.257726040241688,-0.936254310899788,-0.936254310899788,-0.936254310899788,1.69276717813814,-0.540661002156121,1.86182027829349,1.12847704207386,1.97179564121209,0.463890422477844,2.18454118261463,-0.936254310899788,1.53575495930189,-0.936254310899788,-0.0422723747363521,1.55871256315174,2.16442391016541,-0.477693790902461,2.37232897644411,1.23946625657669,-0.936254310899788,1.52798078950747,-0.936254310899788,3.81801041748014
