"var1","var3","var4","var5","var6","var7","var10","var183","var1839","var2746","var3423","var3693","var4701","var5343","var5673","Class"
-0.927177690277727,-0.53201640460996,-1.09789145059052,-0.986673294753246,0.0187515932297867,-0.863325781605144,-1.09789145059052,-1.09789145059052,-0.0666393636972545,-0.437479277872198,0.360571743153423,0.05578907996649,1.28781454729818,-1.09789145059052,0.123093149572462,"1"
-0.835899021727995,-0.585647020753887,-0.835899021727995,-0.329767663209262,-0.835899021727995,-0.835899021727995,-0.835899021727995,-0.835899021727995,-0.128213828804363,1.14754337950856,1.59584890207111,2.2419750481201,2.80765949237025,-0.000847023477540265,1.11108668062342,"1"
0.236073262307545,-1.15435124355211,-0.372371506968328,-0.338899813025184,1.25346653922159,0.50632506020316,-1.15435124355211,-1.15435124355211,-1.15435124355211,-1.15435124355211,-1.15435124355211,-1.15435124355211,0.5765085992912,-1.15435124355211,-1.15435124355211,"1"
-0.748622569698516,0.79095297118135,-1.03387565446334,0.241115347820971,1.21600729886479,0.106282432286882,-1.12153353224512,-1.12153353224512,-0.531213068855274,0.176167552225623,0.281998149412768,-0.0517702421427649,1.04977127397278,-1.12153353224512,-1.12153353224512,"1"
0.101238666897632,-1.1215186946268,-0.957713502523547,0.342258075854234,1.182937397249,0.0293250032722943,-1.1215186946268,-1.1215186946268,-1.1215186946268,0.393611547840826,1.89445587105172,0.573902361487286,1.39713567517987,-1.1215186946268,-1.03588810553586,"1"
-0.319510880177358,-1.08565765527919,-0.997987122107293,0.607361579608234,0.212230781588177,-0.280362658074047,-1.08565765527919,0.975446557781475,-1.08565765527919,0.142335572157437,0.412990097528267,0.935447021985576,1.88253665557701,-1.08565765527919,-0.448070117294802,"1"
0.139262595275205,0.537000911776169,-1.17781754505202,0.908153212434781,0.682659628640658,-0.631556569027921,-1.17781754505202,-0.587902513705883,-0.332493251390994,-0.832739373102785,1.36319928840801,-1.17781754505202,1.02454429781742,-1.17781754505202,0.00201251764025375,"1"
-0.0742729908126249,0.0489010810117461,-1.08923312862935,0.232284037423986,0.131846688783564,-1.08923312862935,-1.08923312862935,-1.08923312862935,-0.528911894243104,0.157965394692889,1.43329420553356,0.831519782338482,1.86169783036964,-1.08923312862935,0.618803030524234,"1"
0.66481947529299,-1.1468207326379,-0.412884834073733,-1.07047862851783,1.31064621476214,-0.721795018964817,-1.1468207326379,1.09376199792858,-1.1468207326379,-1.1468207326379,-1.1468207326379,-0.632704860559499,0.340047666407494,-1.1468207326379,-1.1468207326379,"1"
0.312973414561396,-1.15473207162536,-1.15473207162536,-0.325426664256747,1.33813252011213,0.641859768453843,-1.15473207162536,-1.15473207162536,-1.15473207162536,-1.07515381197681,1.16541465348692,-1.15473207162536,0.527590593850269,-1.15473207162536,-1.15473207162536,"1"
-0.780732736429566,-0.864723474773247,-0.956724919301452,-0.780732736429566,0.103748555215249,-0.631933466002956,-0.956724919301452,2.60167721118746,-0.152730606961764,0.516353660984125,2.58459208277802,0.948825006033024,1.91550781483213,-0.956724919301452,-0.956724919301452,"1"
