"var1","var2","var4","Class"
-0.897673879196766,1.70388647237197,-1.0486667949953,"setosa"
-1.50149038986724,0.0978893485025193,-1.31105214820513,"setosa"
-1.74301699413542,-0.13153881205026,-1.31105214820513,"setosa"
-0.173094066392202,1.70388647237197,-1.17985947160021,"setosa"
-0.897673879196766,0.556745669608076,-0.917474118390381,"setosa"
-1.50149038986724,0.327317509055298,-1.31105214820513,"setosa"
-1.38072708773314,0.327317509055298,-1.31105214820513,"setosa"
-0.41462067066039,2.62159911458309,-1.31105214820513,"setosa"
-1.13920048346495,0.0978893485025193,-1.44224482481005,"setosa"
-1.01843718133086,1.01560199071363,-1.17985947160021,"setosa"
-1.25996378559905,0.0978893485025193,-1.31105214820513,"setosa"
-0.776910577062672,1.01560199071363,-1.31105214820513,"setosa"
-1.25996378559905,0.786173830160855,-1.31105214820513,"setosa"
-1.38072708773314,0.327317509055298,-1.31105214820513,"setosa"
-1.50149038986724,1.24503015126641,-1.31105214820513,"setosa"
-1.01843718133086,0.556745669608076,-1.31105214820513,"setosa"
-0.776910577062672,2.39217095403031,-1.44224482481005,"setosa"
-1.25996378559905,-0.13153881205026,-1.17985947160021,"setosa"
-1.50149038986724,0.786173830160855,-1.17985947160021,"setosa"
-1.01843718133086,1.24503015126641,-1.31105214820513,"setosa"
-0.656147274928578,1.47445831181919,-1.31105214820513,"setosa"
-0.535383972794483,1.93331463292475,-1.0486667949953,"setosa"
-1.01843718133086,0.786173830160855,-1.31105214820513,"setosa"
-1.25996378559905,0.786173830160855,-1.31105214820513,"setosa"
-1.74301699413542,0.327317509055298,-1.31105214820513,"setosa"
-1.25996378559905,-0.13153881205026,-1.44224482481005,"setosa"
-0.897673879196766,1.47445831181919,-1.0486667949953,"setosa"
-0.897673879196766,1.70388647237197,-1.31105214820513,"setosa"
-1.01843718133086,0.327317509055298,-1.31105214820513,"setosa"
-0.897673879196766,1.01560199071363,-1.17985947160021,"setosa"
1.03453895494874,-0.13153881205026,0.656838000868614,"versicolor"
-0.293857368526296,-0.13153881205026,0.394452647658782,"versicolor"
1.27606555921693,0.0978893485025193,0.394452647658782,"versicolor"
0.913775652814644,-0.360966972603039,0.132067294448949,"versicolor"
0.18919584001008,-0.819823293708595,0.525645324263698,"versicolor"
0.309959142144174,-0.590395133155817,0.000874617844032679,"versicolor"
0.18919584001008,0.786173830160855,0.525645324263698,"versicolor"
-0.535383972794483,-0.13153881205026,0.394452647658782,"versicolor"
-0.293857368526296,-1.27867961481415,-0.130318058760883,"versicolor"
-0.41462067066039,-1.04925145426137,0.000874617844032679,"versicolor"
0.309959142144174,-0.13153881205026,0.263259971053865,"versicolor"
0.79301235068055,-0.590395133155817,0.394452647658782,"versicolor"
0.913775652814644,-0.13153881205026,0.263259971053865,"versicolor"
0.551485746412362,-1.27867961481415,0.394452647658782,"versicolor"
-1.01843718133086,-1.73753593591971,-0.2615107353658,"versicolor"
1.15530225708283,-0.590395133155817,0.263259971053865,"versicolor"
0.430722444278268,-1.96696409647249,0.394452647658782,"versicolor"
-1.13920048346495,-1.50810777536693,-0.2615107353658,"versicolor"
0.309959142144174,-0.360966972603039,0.263259971053865,"versicolor"
-0.41462067066039,-1.50810777536693,-0.130318058760883,"versicolor"
-0.293857368526296,-0.13153881205026,0.132067294448949,"versicolor"
-0.293857368526296,-0.819823293708595,0.132067294448949,"versicolor"
0.551485746412362,-1.73753593591971,0.132067294448949,"versicolor"
-0.173094066392202,-0.590395133155817,0.132067294448949,"versicolor"
-0.0523307642581081,-0.819823293708595,0.000874617844032679,"versicolor"
-0.173094066392202,-0.13153881205026,0.000874617844032679,"versicolor"
0.18919584001008,-1.96696409647249,-0.2615107353658,"versicolor"
-0.173094066392202,-1.04925145426137,-0.2615107353658,"versicolor"
1.03453895494874,0.0978893485025193,0.263259971053865,"versicolor"
0.430722444278268,-0.360966972603039,0.132067294448949,"versicolor"
0.672249048546457,-0.590395133155817,1.18160870728828,"virginica"
2.24217197628968,-1.04925145426137,1.44399406049811,"virginica"
1.03453895494874,-0.13153881205026,1.44399406049811,"virginica"
1.03453895494874,-1.27867961481415,0.788030677473531,"virginica"
0.79301235068055,-0.13153881205026,0.788030677473531,"virginica"
0.551485746412362,-0.590395133155817,0.394452647658782,"virginica"
0.430722444278268,-0.590395133155817,0.788030677473531,"virginica"
0.430722444278268,0.786173830160855,1.44399406049811,"virginica"
1.03453895494874,0.556745669608076,1.70637941370794,"virginica"
1.15530225708283,-0.13153881205026,1.18160870728828,"virginica"
1.27606555921693,0.0978893485025193,1.44399406049811,"virginica"
2.24217197628968,1.70388647237197,1.3128013838932,"virginica"
-0.293857368526296,-0.590395133155817,1.05041603068336,"virginica"
1.03453895494874,0.556745669608076,1.18160870728828,"virginica"
-0.173094066392202,-1.27867961481415,1.05041603068336,"virginica"
0.18919584001008,-1.96696409647249,0.394452647658782,"virginica"
0.0684325378759866,-0.13153881205026,0.788030677473531,"virginica"
0.672249048546457,-0.590395133155817,1.3128013838932,"virginica"
0.672249048546457,-0.819823293708595,0.919223354078447,"virginica"
2.48369858055787,1.70388647237197,1.05041603068336,"virginica"
1.7591187677533,-0.360966972603039,0.788030677473531,"virginica"
1.15530225708283,0.327317509055298,1.44399406049811,"virginica"
2.24217197628968,-0.13153881205026,1.44399406049811,"virginica"
2.24217197628968,-0.590395133155817,1.05041603068336,"virginica"
1.51759216348511,-0.13153881205026,1.18160870728828,"virginica"
0.79301235068055,-0.13153881205026,1.05041603068336,"virginica"
1.27606555921693,0.0978893485025193,1.18160870728828,"virginica"
2.12140867415558,-0.13153881205026,1.18160870728828,"virginica"
0.551485746412362,0.786173830160855,1.57518673710303,"virginica"
0.551485746412362,0.556745669608076,1.70637941370794,"virginica"
