"Iteration #"	"Inertia"	"Number of features"	"CV best"	"Permuted CV best"	"Global best fitness"	"Current best fitness"	"Number of features in current best agent"	"Number of features in global best"	"Number of features in local best"
1	0.98	44	79.2476640159557	-Inf	10574.610625226	10574.610625226	20	44	44
2	0.96	44	79.8334135483557	-Inf	11541.9137736187	11541.9137736187	27	19	19
3	0.94	44	81.1744810687733	-Inf	12444.9149387062	12444.9149387062	18	24	24
4	0.92	44	81.1744810687733	-Inf	12444.9149387062	11745.3623855267	36	24	28
5	0.9	44	80.0953377577213	-Inf	13558.7474585912	13558.7474585912	36	38	38
6	0.88	44	80.0953377577213	-Inf	13558.7474585912	12541.138319259	34	38	39
7	0.86	44	80.0953377577213	-Inf	13558.7474585912	12773.1285776633	29	38	39
8	0.84	44	80.0953377577213	-Inf	13558.7474585912	11666.7529683683	25	38	23
9	0.82	44	80.0953377577213	-Inf	13558.7474585912	10532.2201235042	24	38	19
10	0.8	44	80.0953377577213	-Inf	13558.7474585912	12753.9381402525	33	38	32
11	0.78	44	80.0953377577213	-Inf	13558.7474585912	-1e+21	28	38	28
12	0.76	44	80.0953377577213	-Inf	13558.7474585912	12965.1114885614	35	38	29
13	0.74	44	80.0953377577213	-Inf	13558.7474585912	11841.9527636874	34	38	33
14	0.72	44	80.0953377577213	-Inf	13558.7474585912	11384.3080766036	23	38	24
15	0.7	44	80.0953377577213	-Inf	13558.7474585912	12638.8079760135	32	38	35
16	0.68	44	82.1126367510813	-Inf	14144.4091262436	14144.4091262436	31	31	31
17	0.66	44	82.1126367510813	-Inf	14144.4091262436	12376.7375131277	26	31	29
18	0.64	44	82.1126367510813	-Inf	14144.4091262436	12019.9600320831	29	31	24
19	0.62	44	82.1126367510813	-Inf	14144.4091262436	10867.6133404046	21	31	21
20	0.6	44	82.1126367510813	-Inf	14144.4091262436	11125.3499401644	32	31	23
21	0.58	44	82.1126367510813	-Inf	14144.4091262436	13188.1105607188	22	31	32
22	0.56	44	82.1126367510813	-Inf	14144.4091262436	-1e+21	28	31	24
23	0.54	44	82.1126367510813	-Inf	14144.4091262436	11525.0905698467	24	31	27
24	0.52	44	82.1126367510813	-Inf	14144.4091262436	11649.5773320924	27	31	25
25	0.5	44	82.1126367510813	-Inf	14144.4091262436	12832.4756935238	22	31	31
26	0.48	44	82.1126367510813	-Inf	14144.4091262436	13976.5323338065	33	31	24
27	0.46	44	82.1126367510813	-Inf	14144.4091262436	12606.6372182223	29	31	28
