"var1","var2","var3","var4","var5","var6","var8","var19","var23","var25","var27","var29","var32","var33","var35","var36","Class"
-0.897673879196766,1.70388647237197,-1.05251337422423,-1.0486667949953,0.368382694369114,-0.443869678639527,-1.55759559135654,-0.533279695171364,-0.987628582155048,-0.258246263852997,-1.70900977346962,-1.27301386912947,-1.63336886794203,-1.14662814839585,0.638792881388666,-1.81892032504513,"setosa"
-1.50149038986724,0.0978893485025193,-1.27910398223806,-1.31105214820513,-0.359335940839851,-0.207407038979864,-0.952566601537301,0.291304272841897,0.955560730465661,1.20521115510371,0.510807251884798,-0.757030127015163,-0.623420987555101,-1.76098193465146,-1.00866441490745,-1.08275438508594,"setosa"
-1.74301699413542,-0.13153881205026,-1.39239928624498,-1.31105214820513,1.04236240403616,-0.802434186984402,0.0499995360858967,2.79289601968619,-0.761163006924328,-0.897288719385362,1.84121536790344,0.622760190338429,-0.142014102358929,0.552609524285755,-0.431984643394081,0.184050725458302,"setosa"
-0.173094066392202,1.70388647237197,-1.16580867823115,-1.17985947160021,-0.57626456701664,0.991818703010868,-0.609753677883766,0.247941010390957,-0.963449312344259,1.73806728672838,0.363627625794565,0.474981251748348,-0.799277127839163,0.549909221638151,-0.47399185439104,-0.981792971770378,"setosa"
-0.897673879196766,0.556745669608076,-1.16580867823115,-0.917474118390381,0.110937446269171,-0.763951404077291,0.553487056319858,-0.0288824319724968,0.290770527538482,-0.435736450186287,-1.79284822952704,1.67364297083872,-0.995226892370929,0.917068183899342,-0.150051319519542,0.630817726421776,"setosa"
-1.50149038986724,0.327317509055298,-1.33575163424152,-1.31105214820513,-1.12366687802406,-0.921948622246488,0.959297840375326,0.864411632872585,-0.987313267495487,0.360582054033505,-0.61002538889873,-0.1210405619748,-0.673326812592864,-1.13500384300465,0.656489234883686,0.545877094382991,"setosa"
-1.38072708773314,0.327317509055298,-1.39239928624498,-1.31105214820513,2.39686667424035,0.00387173526282125,0.409222959530535,-0.72897326768388,-0.0982568131441645,0.103141079155812,0.144007701211968,0.461610380560837,0.379997166425173,1.36740311194157,-0.582206718775339,1.06282698532099,"setosa"
-0.41462067066039,2.62159911458309,-1.33575163424152,-1.31105214820513,-0.66862952367886,-1.16502161222314,-0.459506024249277,-0.786911783864219,-0.772351718728499,-0.585343957260768,0.121399153882046,0.0642660251718964,0.158052226032742,-0.509967286888903,0.866260294366793,1.52423214487623,"setosa"
-1.13920048346495,0.0978893485025193,-1.27910398223806,-1.44224482481005,-0.425256955376448,0.301713348128508,-0.436299741274706,0.795375872191806,-1.17190708795888,1.1019598092539,-0.104530327390484,0.468694349712295,-1.10767544345031,-2.32306206119828,0.0334510617091711,-1.24633167949368,"setosa"
-1.01843718133086,1.01560199071363,-1.39239928624498,-1.17985947160021,-1.27676006692032,0.364613192640846,-0.369065739121389,-0.487738421017578,-0.63516123702174,-1.02778623502003,-0.0131174588012802,-0.516530462504189,1.29072059897223,0.00997735570587394,0.684666138912454,-0.990057485005376,"setosa"
-1.25996378559905,0.0978893485025193,-1.22245633023461,-1.31105214820513,1.15148221490096,0.0900900387555312,1.78163564059383,0.679427433534748,1.1810438746479,0.642419509622468,0.771289283367642,-0.863634379820455,-0.837252975318911,1.78011481782695,-1.94967767410429,-0.254463823174168,"setosa"
-0.776910577062672,1.01560199071363,-1.27910398223806,-1.31105214820513,-0.802690167473121,0.771930930950719,0.0370659182855024,0.749142425615095,0.564599331916421,-0.109716572975585,-0.826460059918782,0.68136192772877,-0.0726412404725733,1.96818950412918,-0.737160510233785,1.00473702893292,"setosa"
-1.25996378559905,0.786173830160855,-1.05251337422423,-1.31105214820513,0.568449277802202,-0.762127800207008,-0.974459919022907,-0.792454231923728,-1.06792723205285,0.466609963266198,1.15520017884752,-0.997895023123032,-0.0648723320556973,0.43759501507468,0.622971716346875,-0.378934555564049,"setosa"
-1.38072708773314,0.327317509055298,-1.22245633023461,-1.31105214820513,0.176530680498581,-0.63204125474827,-1.16716662255469,-1.74539071887695,-0.0202757522210549,0.101423988282951,0.728907904875658,0.515784796448173,0.131255381113322,-0.698773644264565,-0.250880044900599,-0.382644128776198,"setosa"
-1.50149038986724,1.24503015126641,-1.56234224225535,-1.31105214820513,-0.485755220478216,-1.63817229672829,-0.293208288278522,-0.415885107046154,-1.74657579738273,-1.25739639441673,-0.949428224800655,-1.17644565857955,-0.911977702252863,0.309758805963814,0.981234946663198,1.3913250690825,"setosa"
-1.01843718133086,0.556745669608076,-1.33575163424152,-1.31105214820513,1.51971693940311,-0.866130344691652,-1.09921355478562,0.899451910472701,0.0536098554539563,-1.07725906486912,-1.09083065128507,0.448461021714827,-0.887976314937461,-1.48368269007549,0.0673329737048723,-1.01815739508601,"setosa"
-0.776910577062672,2.39217095403031,-1.27910398223806,-1.44224482481005,-1.37622465757194,0.697586703053874,-0.590793367434325,0.342192852908458,-0.161496683647174,-0.298770750708309,0.616296121936399,0.18171550912113,-0.759495685129059,0.730265414735058,1.41922037138959,2.02256499929149,"setosa"
-1.25996378559905,-0.13153881205026,-1.33575163424152,-1.17985947160021,-0.189135560250074,-2.68804998447082,-1.79052821870316,0.497812935768796,-1.13623753210138,1.46300856587991,0.68258895818902,-0.988179035897697,-0.0478872086599723,-0.159099885266077,-0.0896843997724179,0.144063017087905,"setosa"
-1.50149038986724,0.786173830160855,-1.33575163424152,-1.17985947160021,1.31543866580228,0.192175844350008,0.168786048204326,-0.59358579419277,0.0590979835581008,-0.470920587680313,0.451437843392666,-0.306549407537221,-0.716502789033664,0.144813774434827,1.40531357752879,1.88254001579636,"setosa"
-1.01843718133086,1.24503015126641,-1.33575163424152,-1.31105214820513,1.97302345063282,-1.885033658224,-0.481745503450513,-0.699250252475742,-1.65598950383326,-0.204183553286869,-0.700305057253779,-0.115682136118405,0.0945150617678622,0.971363705316344,-0.165407912555653,1.39684445126714,"setosa"
-0.656147274928578,1.47445831181919,-1.27910398223806,-1.31105214820513,-0.406174149613375,-0.43233507382913,-1.4253369671153,-0.282630838250539,-0.17655048769787,0.518254679599774,-1.04664847076864,0.504494603700406,1.13888167524838,0.102877674431873,0.0104899021702703,0.219856985995395,"setosa"
-0.535383972794483,1.93331463292475,-1.39239928624498,-1.0486667949953,-2.15761953987462,0.766139185882229,-0.767350626639757,-0.188247433978366,-0.303518357948933,-1.35102261764578,-0.701803416483274,-0.157984792296332,-1.0563804546219,1.33547658541858,-0.724381026075575,-0.734779797409271,"setosa"
-1.01843718133086,0.786173830160855,-1.27910398223806,-1.31105214820513,-2.18283483225069,0.00952045048744197,1.19483456129982,1.81729626086176,0.896679980659911,-0.294014024420444,-0.234955905992247,-0.140876345254517,-0.508960202733895,0.38419521951714,-0.782972189859756,0.385733675304251,"setosa"
