"var1","var2","var3","var4","var5","var6","var8","var19","var23","var25","var27","var29","var32","var33","var35","var36","Class"
-0.897673879196766,1.01560199071363,-1.33575163424152,-1.31105214820513,-0.863025226620871,-1.0500431440979,1.32904587757004,-0.328706396146447,-0.2700169591671,1.41776229957581,1.24703508492831,-0.0983669394679721,-0.452271945125876,-0.590382655466837,-2.02990636009655,-0.942884000245555,"setosa"
-1.13920048346495,-0.13153881205026,-1.33575163424152,-1.31105214820513,1.58744953274825,-0.369572261139606,-0.881890113235395,0.737463517900138,-2.14216484728731,-2.18647109222524,-0.179555672577804,-0.0719548970496072,-0.0365111957120716,0.565020963643918,-0.119851221590029,1.46384207985923,"setosa"
-0.535383972794483,1.93331463292475,-1.16580867823115,-1.0486667949953,-1.77929513953145,0.0509234600588688,1.62879311232516,-1.20393074859476,0.575492677295796,-0.253962836658276,-1.41025370536077,1.83507817526275,1.90642193307479,-1.04349560873682,0.218821323711511,-0.87518435746821,"setosa"
-1.74301699413542,-0.360966972603039,-1.33575163424152,-1.31105214820513,0.39045150366386,-0.400235707363726,-0.25215269571129,0.212610807530339,0.254194223517483,0.705808386671555,0.996056736356065,-0.268481266032703,0.193304790577855,-0.362199586245951,-1.89465279194332,1.25781264108443,"setosa"
-0.535383972794483,1.47445831181919,-1.27910398223806,-1.31105214820513,2.30829471557119,-1.4262870754182,-1.37675732498237,-0.229310496781206,0.83277015429308,-0.882685069911192,-0.565870684374704,0.652877250726612,0.0810069531807016,-0.234276194449145,-0.841421129231853,1.12026787365893,"setosa"
-1.86378029626952,-0.13153881205026,-1.50569459025189,-1.44224482481005,-0.0669217048934336,1.35366167982832,-0.943552813808945,-1.43818544351902,0.0578882074358367,0.941944061019234,-1.47018189537021,-2.30856599619541,-1.98512053355847,-0.017331642520609,-1.10768239521527,0.540436855468105,"setosa"
-0.0523307642581081,2.16274279347753,-1.44904693824843,-1.31105214820513,-0.483112813176363,-1.31331678734362,0.0934939218171716,0.537209420407059,0.83067803289211,-0.539920837936685,0.0926492467256518,0.407969891765149,-2.1433070484912,1.42369167431898,-1.37649278826594,-0.537032802934978,"setosa"
-0.173094066392202,3.08045543568864,-1.27910398223806,-1.0486667949953,-0.902464456792493,2.0141568628449,-0.864178537888844,-0.460531856689433,1.50588459796945,-0.554811736964113,0.612569292441527,-1.49653142223954,0.184759283662042,1.35807569497008,0.744474028250712,0.214783764737913,"setosa"
-0.897673879196766,1.70388647237197,-1.27910398223806,-1.17985947160021,-1.05293294404247,-0.832138902041965,-0.348422885187761,0.0475551710775676,-1.45970340534673,-0.588850364128054,0.459234647859476,-0.100603069480189,-0.850052367260106,-0.56108700991665,-1.05933753955709,-0.62871234610973,"setosa"
-0.535383972794483,0.786173830160855,-1.16580867823115,-1.31105214820513,-0.542601056660217,0.508608905401629,-1.47119178281242,0.105742448231348,0.504123897579479,0.392230026785015,-0.522037264613146,0.449461469648787,1.22975821347341,0.00431616587892004,0.0944528300358326,0.894531926470208,"setosa"
-1.01843718133086,-0.13153881205026,-1.22245633023461,-1.31105214820513,0.819912792838935,1.16961977941512,2.20310712338708,0.141412578010317,1.558562586016,1.15596711969743,-0.607130554572892,-0.92563042493783,0.0340890116811149,-0.107119943752461,-1.00709869796408,0.266448902873899,"setosa"
-1.01843718133086,0.786173830160855,-1.22245633023461,-1.0486667949953,-0.115093687500042,-0.279775980500696,2.2186545226488,-0.0491321096314719,-0.470805621482546,0.451113149765075,-0.612915502015455,0.97853366448059,-0.680790677403069,-1.18576791911851,-0.888707298606176,-0.637558736175241,"setosa"
-0.776910577062672,0.786173830160855,-1.33575163424152,-1.31105214820513,1.05586888638531,0.932535896053524,-0.921822870084995,-1.9646159873358,-0.958292831291074,-0.405620989847257,-0.637676270149023,-1.27121270464758,1.4494696428797,2.84673083385625,-0.00973155922053634,-0.850509027202099,"setosa"
-0.535383972794483,0.786173830160855,-1.27910398223806,-1.0486667949953,-0.819736087128897,0.639906652001539,0.0775467901085943,-2.53633432636,-0.972388754966179,-1.19243236351524,-1.57510314048322,-0.30843679588915,-0.858805870748883,-0.0771249517960695,1.40662263984693,-1.19924958882069,"setosa"
-1.13920048346495,0.0978893485025193,-1.27910398223806,-1.31105214820513,0.317185056247263,1.1238712547939,-1.35834568833587,0.370988753217211,-0.423109323976228,-1.52347603302306,0.268816541487979,-0.95283292099736,-1.2791433090777,-1.24662865749267,-0.451148890307301,1.03157584114256,"setosa"
-0.41462067066039,1.01560199071363,-1.39239928624498,-1.31105214820513,0.783285171269972,-0.103735977566542,0.562548570298866,-0.59415726466059,1.15309306695914,1.6857315920015,0.62286745214535,-0.649401071008977,1.06308771801824,0.124914342656192,1.45559008451838,-0.0642580095755461,"setosa"
-1.13920048346495,1.24503015126641,-1.33575163424152,-1.44224482481005,1.19607200475367,-1.0280723673653,0.640317476443837,-1.60485382135075,1.02238407438346,0.404388392844322,-0.612946215775933,-0.931993271659436,-0.675708962866469,-0.829028159938808,-1.54181701986328,-1.59443292262719,"setosa"
-0.897673879196766,0.786173830160855,-1.27910398223806,-1.31105214820513,-1.23402792964637,0.120211934748502,-0.792972673268439,1.07296586578211,-0.410138777920714,-1.34871419677324,-0.317648077163373,-0.463606052396349,1.42607061063352,-0.261102775124283,-1.6984939758541,-0.473913067834593,"setosa"
-1.62225369200133,-1.73753593591971,-1.39239928624498,-1.17985947160021,-0.174692654512018,1.56624517970969,0.269040523169077,-0.34996051184811,0.794011801469007,1.41890417674871,1.50814988798968,0.174557690743788,0.211233114405855,-1.32370852016609,0.575227665746644,0.483746971609933,"setosa"
-1.01843718133086,1.01560199071363,-1.22245633023461,-0.786281441785465,-0.665450269904872,2.06564932306671,0.000677914089265652,0.420458268646533,-0.517206936363703,-0.657514912248876,0.296169318771791,-0.892916502905086,-0.706403278367719,-0.414746082572745,1.38331623479151,-0.22060228891063,"setosa"
1.39682886135102,0.327317509055298,0.533620881872567,0.263259971053865,-1.49168386687549,-0.519289780622724,-0.288325098382362,-0.610319699189617,-0.583638822537735,0.681015819300233,-0.564953073854671,-0.778530164634682,-0.16357333828827,-0.190008909882724,0.70708597617926,-2.55358078477235,"versicolor"
0.672249048546457,0.327317509055298,0.420325577865652,0.394452647658782,-2.33459706173128,1.16415156721898,-1.62287667914473,1.44720969686204,2.19921085026323,1.46806428034608,-0.923726781967585,-1.61366252285498,-1.23764213448428,0.446483838462369,-2.94239002918281,2.38933933810683,"versicolor"
-0.41462067066039,-1.73753593591971,0.137087317848366,0.132067294448949,-1.17850899586353,0.818936725645854,-0.234879223866601,-0.212653712778431,-0.398665846322767,-0.0600360215729254,0.394755890104609,-0.877758810626697,-0.302834375459116,1.96953996930889,0.820376716402645,-0.657313759041557,"versicolor"
-0.173094066392202,-0.590395133155817,0.420325577865652,0.132067294448949,-1.84722431643685,-0.624060652935423,-1.69740579916628,-0.408936347847792,0.123036300676246,0.0350293993620811,-0.0385847769343324,-0.0106844429089046,0.204231277425399,-0.355936992338246,-0.891931731581683,1.50694200073553,"versicolor"
0.551485746412362,0.556745669608076,0.533620881872567,0.525645324263698,0.710311824426981,-0.957767710166053,0.429494523394689,0.311606944137629,-2.55904884612073,0.527069052155435,-0.0624975324520958,-1.18443950967092,-0.267008531912505,-2.97179198568716,0.148776699094451,0.207464536124018,"versicolor"
-0.776910577062672,-0.819823293708595,0.0804396658449091,0.263259971053865,-2.10040918597532,-0.368196000177126,1.42919259574219,-1.65587582097727,-1.09203676168137,-0.356338772752216,-0.0176872019614933,1.01859022643762,0.501837308699452,-0.57476766010589,1.0598713601859,0.781939543451632,"versicolor"
-1.01843718133086,-2.42582041757805,-0.146150942168919,-0.2615107353658,-0.332460287185992,0.391003175650034,1.28216463868599,0.412538025544897,1.50850409873585,-0.648648383540087,-1.36070316690353,-0.715033237042393,1.85940078343981,2.15328855661619,-0.305328030864017,1.05086897436307,"versicolor"
0.0684325378759866,-0.13153881205026,0.250382621855281,0.394452647658782,1.15404643510375,-0.331646703694282,-2.3158703922546,-1.14620963116819,-0.309644616889127,-1.02560794986061,-1.95134308016724,-0.2423456130097,1.59576954207123,0.203283034069629,0.185357324886045,1.27470007242731,"versicolor"
-0.293857368526296,-0.360966972603039,-0.0895032901654623,0.132067294448949,0.0962503900850535,1.28217310690924,-0.1337449100377,-0.267384518677159,-0.205748651165764,0.12356105111554,0.749710922131071,0.831249580967661,-0.0529726603043381,1.18190875779436,0.35583445002929,-0.0396836320578982,"versicolor"
