"var2","var3","var4","var19","var26","var30","var33","var34","var39","var40","Class"
1.70388647237197,-1.05251337422423,-1.0486667949953,-0.533279695171364,-0.434474787524995,0.46015282917728,-1.14662814839585,-1.19560863627042,0.972997203989371,-0.508630003425239,"setosa"
0.0978893485025193,-1.27910398223806,-1.31105214820513,0.291304272841897,-0.461687871386805,-0.0611680165731642,-1.76098193465146,0.6546956480139,0.708763353146893,-2.11281410362296,"setosa"
-0.13153881205026,-1.39239928624498,-1.31105214820513,2.79289601968619,-0.775708647293315,-0.182113773093948,0.552609524285755,1.20795164699473,1.8650222050509,0.87891449101267,"setosa"
1.70388647237197,-1.16580867823115,-1.17985947160021,0.247941010390957,1.03512181797259,-0.604050374576376,0.549909221638151,1.6299391588622,-2.19508483486617,1.36855424773345,"setosa"
0.556745669608076,-1.16580867823115,-0.917474118390381,-0.0288824319724968,0.922158397470803,-0.452775455960345,0.917068183899342,0.100932193099629,-0.917352218639,0.432940027944973,"setosa"
0.327317509055298,-1.33575163424152,-1.31105214820513,0.864411632872585,0.251657611141727,-0.225592493584492,-1.13500384300465,-0.868220705805125,-0.81599196247425,0.027511071570931,"setosa"
0.327317509055298,-1.39239928624498,-1.31105214820513,-0.72897326768388,-0.413094320253749,-1.16847330214315,1.36740311194157,-0.784007370517484,-0.0526108708627145,-0.201995374440617,"setosa"
2.62159911458309,-1.33575163424152,-1.31105214820513,-0.786911783864219,0.409372938600577,-0.0936275011935895,-0.509967286888903,0.407324759390625,1.10017691831935,0.544296187912922,"setosa"
0.0978893485025193,-1.27910398223806,-1.44224482481005,0.795375872191806,-0.0488028849142272,-0.39501708352607,-2.32306206119828,-0.0769619718341328,-0.549337550065213,-0.571385054385139,"setosa"
1.01560199071363,-1.39239928624498,-1.17985947160021,-0.487738421017578,0.188303763633808,1.69023498501145,0.00997735570587394,1.99186170794622,-1.03114343086066,-0.50512414300136,"setosa"
0.0978893485025193,-1.22245633023461,-1.31105214820513,0.679427433534748,0.0353234622418706,-0.757283814566695,1.78011481782695,1.39240596794583,-0.301904068458761,0.113670906287379,"setosa"
1.01560199071363,-1.27910398223806,-1.31105214820513,0.749142425615095,0.393523890028031,-0.31077101583433,1.96818950412918,-0.890725641488648,-1.50471517304546,1.3701971398179,"setosa"
0.786173830160855,-1.05251337422423,-1.31105214820513,-0.792454231923728,-1.20413655878639,-0.900508688504793,0.43759501507468,1.2139131688702,0.949352586369038,-0.530855345253143,"setosa"
0.327317509055298,-1.22245633023461,-1.31105214820513,-1.74539071887695,1.40634313883539,-0.590432251715523,-0.698773644264565,-0.202419903842519,-1.40272892196076,0.256556999059065,"setosa"
