"var1","var2","var3","var4","var5","var8","var16","var17","var19","var22","var26","var27","var30","var34","var36","var37","var39","var40","Class"
-0.897673879196766,1.01560199071363,-1.33575163424152,-1.31105214820513,-0.863025226620871,1.32904587757004,-1.17515573730686,-0.130025734530383,-0.328706396146447,-0.795656636277908,1.4190280823231,1.24703508492831,0.743067807301808,-0.293850853297112,-0.942884000245555,-0.294166466812113,-1.45409852463812,-0.00448842364164321,"setosa"
-1.13920048346495,-0.13153881205026,-1.33575163424152,-1.31105214820513,1.58744953274825,-0.881890113235395,-1.10152466629038,0.567704323893795,0.737463517900138,1.03875909441226,-0.114079244106082,-0.179555672577804,1.64272330887199,0.340581017809201,1.46384207985923,1.42045594833653,-0.0981511168739714,0.496988661573733,"setosa"
-0.535383972794483,1.93331463292475,-1.16580867823115,-1.0486667949953,-1.77929513953145,1.62879311232516,0.0909305837419878,1.17604458375877,-1.20393074859476,-1.32655876677212,-0.2566958879479,-1.41025370536077,-0.439868864440663,0.145903807505236,-0.87518435746821,0.671137878257729,-0.337863368975161,-0.152988503881089,"setosa"
-1.74301699413542,-0.360966972603039,-1.33575163424152,-1.31105214820513,0.39045150366386,-0.25215269571129,-0.704004007597044,0.393340617993667,0.212610807530339,0.554884370012599,2.9222217446449,0.996056736356065,2.3097506416349,-0.0341922953424604,1.25781264108443,0.92201369178875,0.266390426563306,0.214083783332729,"setosa"
-0.535383972794483,1.47445831181919,-1.27910398223806,-1.31105214820513,2.30829471557119,-1.37675732498237,0.87971547865799,-0.93410279132371,-0.229310496781206,0.975709131738137,1.07642830228925,-0.565870684374704,-0.287728229758312,0.283450105426182,1.12026787365893,-0.621308920306399,-0.512508580994747,-1.14529475182069,"setosa"
-1.86378029626952,-0.13153881205026,-1.50569459025189,-1.44224482481005,-0.0669217048934336,-0.943552813808945,1.37457972866304,1.15429005791565,-1.43818544351902,-0.310403161545319,-0.575659501411735,-1.47018189537021,-1.69841731259497,0.48862903971487,0.540436855468105,0.542266693991644,0.0488917177730541,2.50431900604577,"setosa"
-0.0523307642581081,2.16274279347753,-1.44904693824843,-1.31105214820513,-0.483112813176363,0.0934939218171716,-0.445413200562931,-0.267850176603358,0.537209420407059,0.782189365746046,0.313129293692965,0.0926492467256518,0.741188762905889,-0.609933495058132,-0.537032802934978,-0.967294073076053,0.132818729450929,1.65971932811609,"setosa"
-0.173094066392202,3.08045543568864,-1.27910398223806,-1.0486667949953,-0.902464456792493,-0.864178537888844,-0.0565758593344704,-0.355816975572502,-0.460531856689433,0.170509686551804,-1.58333776062846,0.612569292441527,-0.292841074108352,-1.36501253812577,0.214783764737913,-0.106331282632603,-0.353341560475415,0.928721768939696,"setosa"
-0.897673879196766,1.70388647237197,-1.27910398223806,-1.17985947160021,-1.05293294404247,-0.348422885187761,-2.34067171547651,-0.994999608857868,0.0475551710775676,-0.700794445616093,1.42427594280549,0.459234647859476,0.0942679485017506,1.72017361033215,-0.62871234610973,1.56073668124548,1.07095684515057,0.441337218940897,"setosa"
-0.535383972794483,0.786173830160855,-1.16580867823115,-1.31105214820513,-0.542601056660217,-1.47119178281242,0.727152015171302,0.174161543211906,0.105742448231348,0.425056373661686,-0.319023745334993,-0.522037264613146,-1.59896821872367,1.70137014760307,0.894531926470208,0.720724553471883,-1.098733973303,0.552673944183895,"setosa"
-1.01843718133086,-0.13153881205026,-1.22245633023461,-1.31105214820513,0.819912792838935,2.20310712338708,0.27143331457274,0.404859090949861,0.141412578010317,1.41809469002599,-0.406560971314802,-0.607130554572892,0.00248175333894535,0.0759521244258785,0.266448902873899,2.58322787747427,-0.178189026285126,-0.422618299260638,"setosa"
-1.01843718133086,0.786173830160855,-1.22245633023461,-1.0486667949953,-0.115093687500042,2.2186545226488,0.798183093667345,1.54881100625332,-0.0491321096314719,-1.14319007741018,0.927888455947519,-0.612915502015455,-1.01348878179577,-1.67957809166155,-0.637558736175241,1.13315414044341,-0.605289177207916,0.508003451232078,"setosa"
-0.776910577062672,0.786173830160855,-1.33575163424152,-1.31105214820513,1.05586888638531,-0.921822870084995,-0.794781278259658,-1.51717171776028,-1.9646159873358,-1.20234246244298,-0.148966497353686,-0.637676270149023,-0.0356478956799641,-0.502368941979058,-0.850509027202099,-0.661658876185693,-0.503901401860543,0.278038363445102,"setosa"
