"V27","V31","V11","V22","V1","V7","V2","V4","V5","V15","V16","V17","V18","V23","V24","V26","V10","V20","V28","V12","Class"
0.449499414222482,0.152379409993,-0.840598468238325,-1.15586412173741,-0.0831807934247465,2.84346190674694,-0.837804119106009,-0.489851205533739,-0.803008343387861,-0.837804117089519,-0.0255090244697729,0.616701698382181,-0.54543682776837,0.218729759100227,-0.927033985266503,-0.960079720816812,-0.95733206754562,1.51849032937423,0.446064515920872,-0.864595142985476,"2"
0.248243437171778,1.01248907767553,-0.831389208976303,-0.929648758125847,-1.09240518504959,2.54980521386144,-0.828598539335845,-0.08145183950526,-0.852214123445427,-0.828598537321996,-0.76002897942693,2.62108732619296,-0.772956779861762,0.089112092203376,-0.917711523887636,-1.15046057322586,-0.475228747274514,-0.461926677965092,-0.377188637223799,-0.554479883167432,"2"
0.633769853456332,0.430729700539236,-0.86174891553165,2.13182167939688,-0.845358041689378,-0.0177925981422566,0.563856754812185,-0.433312247627066,-0.868758214838094,-1.1630903680633,-0.990428529195737,-0.754653467473093,-0.428316406507657,-0.876587795664983,0.224660758829696,0.749819337707514,-0.883248794102996,-0.906789059849427,-0.453876945001641,-0.825037481183509,"1"
1.23023693071366,1.44203456168485,-0.620010778640627,0.548719151820726,-0.226643092051922,3.78832758359013,0.551594619451846,1.47118180956576,2.2175956025378,0.785542902215913,-0.0133228915111195,-0.0908358677622796,-0.89669955812487,-1.17733432866232,-1.16342135289926,-0.687206118795093,-0.446853868086274,0.779846004603548,-0.505200643461375,-0.516244032025944,"1"
0.402460833904063,-0.0560077864533981,-0.839121519935036,-0.93497757755084,0.177847730477659,-0.830605489013692,-0.836399091351412,-1.06258643840052,-0.859437030460163,0.22366417869611,-0.769506745919064,-1.09375293922728,-0.873239159051143,1.43551141231326,-0.672073790519513,-1.15038827634729,-0.873703322899942,0.753160299892612,1.58112609384624,-0.816393080365261,"2"
-1.02910307571998,1.62857123249828,-0.8550636928332,-0.845385384104798,-1.11636401699833,-0.754215536253784,-0.852269962690256,0.399738036949981,3.03211096001945,-0.852269960674212,-0.783625698519156,-1.11636401800636,0.187755716072826,-0.852269940513778,1.4756868785945,-0.64282306740183,-0.971771437965953,0.969901200622333,-0.528756768556808,-0.879055052972494,"2"
-0.449294185788451,-0.439748878182949,-0.504798881181016,0.77015987973492,0.197053104447699,-0.823143585676596,-0.829081040314343,0.421267625665132,-0.79433907823275,-0.829081018167256,-0.760527747789581,-1.09282508139849,-0.688200184057435,2.3567230203775,1.1469295340169,0.67193123720732,-0.948424115909556,-0.791075812786887,1.85689998712486,-0.85583067163315,"2"
1.15042783829834,1.66321489315323,-0.447982251137189,-0.31007450384955,-0.423263064769605,0.288497565004534,0.239151717792735,-0.879784031266019,-0.862543009952583,1.1058805405892,4.77064304404389,-1.02648741779259,0.020233699536057,-0.0133949155982273,0.356363130047358,-1.16043358843383,-0.877149569666448,0.344221058687676,-1.1592303814953,-0.726452044195297,"1"
0.240295058705185,1.04973915878541,0.209643128060559,-1.16723197698351,-0.701716821447161,1.1290636922396,-0.676671399219701,1.07424795258816,0.096831623190911,-0.851001289838817,-0.782736732785657,-0.727952433852575,-0.888597087182822,0.761478244563788,-0.846569716375397,-0.972573638004652,3.68325573128966,0.152712000660533,0.725392174097868,3.52716385216424,"2"
0.092109930942322,0.601840324454826,-0.828494479374171,0.203646573498951,-1.08643920555683,-0.819867663631463,0.0811755487103944,0.512820176485529,-0.849074343135381,-0.825736644747653,-0.757973925046755,1.6001435650105,0.429871673878557,-0.825736644747653,0.24446101843052,1.20255205127054,-0.863526277022027,2.07911623635757,-0.267845998316695,0.85713247818868,"2"
1.53138073342136,-1.13968808240232,0.618676140506402,2.36218477587337,3.41871320007271,-0.914500050188843,-0.917148825448868,-0.863528693198734,-0.84649050788546,0.117019559443786,-0.967691796748176,0.530113074212838,-0.860455569342981,-1.13968807842675,-0.146084746666828,-1.140877119659,1.91550021790425,1.04081450643987,0.546441259742973,1.74193623855363,"1"
-0.825346149537813,-1.14872718643244,-0.847323306136755,0.906265595801188,0.936034625161463,-0.47036592012617,-0.439366892349607,-0.695854308746736,-0.854334061594339,0.643292119018664,-0.976029562817668,1.37031564761827,-0.874009161288619,-0.334950671896957,0.737333861230617,-1.14992107916148,-0.868827635908246,1.02667792904187,-0.158111312805417,-0.810604271283273,"1"
0.745210679640955,-0.8367831332454,1.82155449440834,0.475674244633295,-1.09778703894648,-0.382004354939454,-0.8367831332454,-0.492977825319241,-0.80240214319222,-0.83678315516239,-0.76894207915994,-1.09778703894648,0.158202079734441,-0.8367831332454,1.96504303595196,-0.95760119055371,0.127796630442389,2.76816334238897,-0.836783153169936,0.965408740230608,"2"
0.728363119155522,0.824396395952873,1.71779270519638,-0.670022511611652,0.734754145639325,2.91900070781676,-0.822915681403733,3.40465389132839,-0.845957724285327,-0.272092957200945,-0.756011447685716,0.639182773125001,-0.0226262220324954,-0.822915681403733,3.01026951659257,-0.351386131161892,-0.417308838173492,0.5982461614404,1.21507317498848,-0.802906110396635,"1"
-1.02126764054787,0.571721660801682,-0.848139568269447,-1.16168495134056,1.41828455792673,-0.839446258682089,-0.84536044468568,-1.07625636775936,-0.810754554194064,-0.337840551219258,-0.777075639876452,-0.776959662566637,-0.882967391962447,1.60788787589427,-0.755864669712781,1.23036336218608,2.17155292351537,-0.714794074718444,-0.84536046474055,2.24488606038244,"2"
-1.17562009742779,0.841029213686996,0.0470096448086805,1.24977437775841,-1.02054609329755,-0.828348034804191,-0.834241007967252,-1.06430815476469,0.907087948924325,-0.127161342358323,-0.326917348104168,0.450214243908989,-0.477421043320422,0.0390005439314084,-0.0698734486313442,-0.955412864441677,-0.872185122018074,-0.0774144613868078,0.180447476504765,-0.491158439393613,"2"
