"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
-0.545781227750382,-0.851687276281316,-0.00304313416219205,-0.122089372777733,0.83790739427325,-1.1958824959079,-0.93174871352982,-1.1646792509247,-0.813683086202822,-1.08348468656628,1.34378481964935,3.07163852496168,0.915134652744569,0.352307743967723,-0.943642495376478,3.4184854362982,-0.854477231540454,3.61186599896658,-0.683286259716663,-1.17346425968023,-0.851687276281316,-0.466290505516816,0.47258020789457,0.264957995926044,-0.823173549210814,-0.227416788748794,0.489967776188749,-0.266473052808374,-1.1692468132294,-0.851687274267999,1.58404532638939,1.33891774319758,1.58872172962634,2.99955925403866,-0.60647764638866,-0.851687276281316,0.988913737144809,0.548853503947253,0.31424396372797,2.17961828508805,3.46664823083025
-0.835758521924103,0.629105948211296,-1.12742377026899,-1.12740862715609,-0.147333953764577,-0.164346511011151,-0.28242069111935,0.13974391164067,3.59268986096285,-0.877211685578659,-0.859706869945933,-0.157896708985284,1.46649740854488,-0.830046004674907,1.17855165488561,-0.874536955402863,-0.757600668417143,-0.81496191315552,1.71235569613067,-1.04801598196302,-0.0208041780006409,0.122659141248832,-0.835758521924103,-0.926127218018667,1.05533310404704,0.472632460784765,-0.898628662651634,1.30914268078447,1.73274195104639,-1.16093437631327,-0.444488218040289,0.919006122260178,-1.16093438039772,-1.16215598236102,2.19092827190812,-1.16093437631327,0.714191793228757,-1.16093437631327,-1.16215598542436,1.10714685674897,-0.892344434176453
-0.849669594637228,0.44199184076011,-0.968790494324733,-0.900065257625898,0.683947253215757,1.2117125961745,0.959494794770742,0.802991218502743,3.03159420843615,0.617611197313015,-0.873355359510242,3.3609626990463,1.52479933919042,-0.268453452032043,-1.32013255820715,-0.495250017385439,-0.866260504825176,-0.829101058085216,1.03137267047968,-1.05959944574848,2.22086107325183,0.62494435887645,-0.84966961483555,-0.845204997826558,0.090950075538578,-1.16367446351186,-0.0805852489783621,0.700442788944652,0.781046313719519,0.328795785708201,-1.15721302014134,0.292151494154076,-0.168781597881424,0.495844590054228,1.4493698247887,1.21836302413965,1.31507642999243,-0.766192260615157,-1.17248785712052,-1.1712796469936,-0.173591666800283
-0.89063254175786,-0.85492356055074,-0.771034229812467,-0.54569771300603,2.90965753567891,-1.20193671218835,1.52075870935766,0.98065225548736,-0.816608226184345,-0.178316949387468,-0.819898107559282,0.787970012214481,-0.848937658564332,2.85052334742606,-0.853596951954076,-0.279339516641459,-0.857736356600148,-0.547012181365876,-0.944742385119395,0.473305785131106,-0.85492356258054,-0.785810878091215,-0.552124294831015,3.4202231011622,-0.892986420211157,2.53133174774734,0.297270297101882,-1.12800599883531,0.0967719822175198,-0.678427810182571,0.742035180236681,-0.734923218198182,0.557083666627966,0.112399422392718,-1.20168600340881,0.895584129269876,-0.85492356055074,0.683530081964855,2.20081568807277,1.61305801712649,-0.23643615112144
0.0331654433588617,3.17242753426353,1.12312051329193,0.736865577490654,-0.723728558370438,-1.1892242591881,-0.78143618143827,-0.0077248282529774,-0.273849163773796,0.685885756491825,-0.249569863132374,-0.852862668462607,-0.841130277728437,-0.841434136904686,-1.31324814642448,-0.885039873746654,-0.8498067158635,-0.826650137033156,0.75088031005491,-1.05506743598555,2.16693375411344,-0.084289321276308,-1.10923440714816,0.813823633184062,0.152517350019258,1.56560469389119,-0.908652293883249,1.96466044196031,0.218315004855342,3.12002817188796,0.0534881005491289,0.865858565107985,-1.16573923158356,0.092710224644731,0.573632745662754,-1.16573923558675,-1.16573919155165,-1.16573923158356,-1.16693653283457,-1.16573923158356,-0.902493093991089
-0.57612488460303,0.24838942115287,0.11263829812751,-0.12594946723281,0.94438519291902,-0.876088318519021,-1.07207793407512,2.00339340973339,-0.882046246777646,1.67600530949713,-0.844273554317498,3.62800023901088,1.04702515212716,-0.815488376793358,-0.735914396698937,-0.858665801196022,1.98358379509467,-0.80084961701338,0.433511452621053,-0.452176530945505,-0.821032241465723,-0.75354938424087,0.204765299636218,-0.0904771159178445,1.78530064336241,0.279723791405298,-0.0246997833128045,0.303734114314103,0.317976920426113,0.440834797369214,2.51507290414641,-0.304460188869113,0.990877510277887,-1.13779335939855,0.990515371370074,0.856684660746069,0.0821343758918504,0.557676929086644,-0.562993198034878,1.19061066940776,-0.875947548712017
-1.10833253793049,-0.846588191140679,1.41878551305974,1.42162599882651,1.28885963575846,-1.1881829051672,0.120241150923098,0.241588926611951,-0.908100069731335,1.38555065230434,-0.252229548618069,4.36938708926109,-0.840695756033858,-0.840999085535933,-0.937848673786386,-0.709814248485932,-0.849357066780055,-0.161456999505383,-0.0425294439141828,-0.305143298578056,-0.846588171159617,-0.778554653825958,2.30363362553375,0.169487904489142,-0.312519580284195,-0.132177160151712,2.79950543459891,0.90905141077768,-0.946848454728051,0.60763813149282,2.19630445291017,0.179082791385022,2.209273960316,0.479826263518009,-1.18793613905393,-0.846588191140679,0.60763813149282,1.54488668444531,0.564839174657778,0.667843263627344,-0.901951609287205
-0.847681205425869,1.31809626616295,-1.13315425543549,0.519551269181587,1.37370500465934,2.21288836024572,1.509112546359,-1.16633405702971,-0.90921659746584,-0.888254314939532,-0.871121136451559,-0.853502950311832,-0.93950982187428,-0.751184079755018,0.850937458076861,-0.885636365802267,-0.864099926052337,-0.827326139422943,-1.15203274667411,-1.05543233942526,1.81375633229682,0.17385562253934,-0.847681225414563,-0.93613134293645,-0.88516406296394,-0.155549055212702,1.49438564674118,0.908628912469241,-0.94797978077795,-1.16595341234426,-1.15203277665715,-0.451013363591444,-0.713361304493978,-0.828039384970203,1.02742898430987,-0.618492917514764,0.628739047288882,1.10902242136493,-1.16714909599675,-0.66460881171034,-0.00837706516224847
0.723841064425683,-0.515047646403981,0.143110415618256,3.19741732648757,1.47832359557947,-1.17308960502439,-1.08514870132029,-1.14231795959562,-0.796176365087303,-1.0622463614665,2.42612566977927,0.215763862803568,-0.827799747843598,-0.82810116221401,-0.92433835400616,3.34461804064384,-0.836406268772027,3.47300366608027,-0.921512197685688,-0.760529901623599,-0.833654902170361,-0.522408498636792,-0.122469146561899,-1.10011535137226,-0.870886555847261,-0.180902226695279,1.18196653976537,-1.10077346555636,-1.14682232247295,1.9444291121748,1.11497297979331,-0.716275301057977,2.00301924307361,0.415812588090283,-0.935351611401489,0.033985443438921,0.924083110369293,0.106860244842758,1.1236419298901,-0.225880205866122,-1.29611439887829
1.29416225954403,-1.14399663118555,0.962633976950329,1.22006580755773,-1.16739233403025,-0.135082756623677,-0.159210993028883,-1.14437635535776,0.226830711863813,-0.866976446955949,2.86878319899846,-0.441756250203985,-0.918106660178271,-0.933449064066665,1.91818086680729,0.386793597603533,-0.750190980206568,0.144445439613015,0.316924892279285,-1.03374571625234,-0.43531483733855,-0.478432369040374,-0.826502478232559,-0.914736400027872,0.327582792781184,-1.13648878630706,1.02932780455251,1.16664026056608,1.0715271668549,0.43543694600656,-0.098859591985952,-1.19642392044644,-0.128146147027541,-1.14518941891686,0.28576485551859,-1.14399667106521,-1.14399663118555,0.744215568304997,-1.14518941891686,-1.14399667505317,-0.309225336758597
