"V27","V31","V11","V22","V1","V7","V2","V4","V5","V15","V16","V17","V18","V23","V24","V26","V10","V20","V28","V12","Class"
-0.60647764638866,2.17961828508805,-0.854477231540454,-1.1692468132294,-0.545781227750382,0.915134652744569,-0.851687276281316,-1.08348468656628,1.34378481964935,-0.851687276281316,-0.466290505516816,0.47258020789457,-0.823173549210814,-0.851687274267999,1.58404532638939,2.99955925403866,3.4184854362982,0.489967776188749,0.988913737144809,3.61186599896658,"2"
2.19092827190812,1.10714685674897,-0.757600668417143,1.73274195104639,-0.835758521924103,1.46649740854488,0.629105948211296,-0.877211685578659,-0.859706869945933,-0.0208041780006409,0.122659141248832,-0.835758521924103,1.05533310404704,-1.16093437631327,-0.444488218040289,-1.16215598236102,-0.874536955402863,-0.898628662651634,0.714191793228757,-0.81496191315552,"1"
1.4493698247887,-1.1712796469936,-0.866260504825176,0.781046313719519,-0.849669594637228,1.52479933919042,0.44199184076011,0.617611197313015,-0.873355359510242,2.22086107325183,0.62494435887645,-0.84966961483555,0.090950075538578,0.328795785708201,-1.15721302014134,0.495844590054228,-0.495250017385439,-0.0805852489783621,1.31507642999243,-0.829101058085216,"1"
-1.20168600340881,1.61305801712649,-0.857736356600148,0.0967719822175198,-0.89063254175786,-0.848937658564332,-0.85492356055074,-0.178316949387468,-0.819898107559282,-0.85492356258054,-0.785810878091215,-0.552124294831015,-0.892986420211157,-0.678427810182571,0.742035180236681,0.112399422392718,-0.279339516641459,0.297270297101882,-0.85492356055074,-0.547012181365876,"2"
0.573632745662754,-1.16573923158356,-0.8498067158635,0.218315004855342,0.0331654433588617,-0.841130277728437,3.17242753426353,0.685885756491825,-0.249569863132374,2.16693375411344,-0.084289321276308,-1.10923440714816,0.152517350019258,3.12002817188796,0.0534881005491289,0.092710224644731,-0.885039873746654,-0.908652293883249,-1.16573919155165,-0.826650137033156,"1"
0.990515371370074,1.19061066940776,1.98358379509467,0.317976920426113,-0.57612488460303,1.04702515212716,0.24838942115287,1.67600530949713,-0.844273554317498,-0.821032241465723,-0.75354938424087,0.204765299636218,1.78530064336241,0.440834797369214,2.51507290414641,-1.13779335939855,-0.858665801196022,-0.0246997833128045,0.0821343758918504,-0.80084961701338,"1"
-1.18793613905393,0.667843263627344,-0.849357066780055,-0.946848454728051,-1.10833253793049,-0.840695756033858,-0.846588191140679,1.38555065230434,-0.252229548618069,-0.846588171159617,-0.778554653825958,2.30363362553375,-0.312519580284195,0.60763813149282,2.19630445291017,0.479826263518009,-0.709814248485932,2.79950543459891,0.60763813149282,-0.161456999505383,"2"
1.02742898430987,-0.66460881171034,-0.864099926052337,-0.94797978077795,-0.847681205425869,-0.93950982187428,1.31809626616295,-0.888254314939532,-0.871121136451559,1.81375633229682,0.17385562253934,-0.847681225414563,-0.88516406296394,-1.16595341234426,-1.15203277665715,-0.828039384970203,-0.885636365802267,1.49438564674118,0.628739047288882,-0.827326139422943,"1"
-0.935351611401489,-0.225880205866122,-0.836406268772027,-1.14682232247295,0.723841064425683,-0.827799747843598,-0.515047646403981,-1.0622463614665,2.42612566977927,-0.833654902170361,-0.522408498636792,-0.122469146561899,-0.870886555847261,1.9444291121748,1.11497297979331,0.415812588090283,3.34461804064384,1.18196653976537,0.924083110369293,3.47300366608027,"2"
0.28576485551859,-1.14399667505317,-0.750190980206568,1.0715271668549,1.29416225954403,-0.918106660178271,-1.14399663118555,-0.866976446955949,2.86878319899846,-0.43531483733855,-0.478432369040374,-0.826502478232559,0.327582792781184,0.43543694600656,-0.098859591985952,-1.14518941891686,0.386793597603533,1.02932780455251,-1.14399663118555,0.144445439613015,"1"
0.540655658453786,-1.15384474262628,-0.0533568005382292,0.0184160120370032,-0.839390830895898,0.692992415612033,0.436395921884048,-0.879477169684062,-0.475532698044811,-0.286180602072177,0.115742782856732,-0.839390832574554,-0.876423987159896,-1.00020168716225,-0.330294701540253,-0.669329801370373,3.01202313253506,-0.382390764660667,-1.15384474262628,3.20122779908535,"1"
-0.812921449928893,0.170280320711163,-0.843600556005545,0.405876402045233,-0.808459954336793,-0.743992002189095,-0.840841183882375,3.95287491728254,3.69315356299146,-0.840841181891111,-0.39540914477868,0.600615982419923,-0.422736121268994,0.321338942545268,-0.305924336215823,0.388228929776241,2.81234115026499,0.843227003911618,-0.840841183583685,3.05874303951735,"2"
-0.116984846499951,-1.15841691536112,-0.85366165581574,0.0394840850072162,-0.584570233687092,1.5805906287599,0.0135686729943481,-0.878048283804714,1.41397239443155,-1.15841687499943,0.220763240510727,-0.837085117051752,-0.41334847943935,-1.15841691536112,-0.149668854514917,-1.15962408325874,-0.783158331303781,1.30279691200922,0.309602644712261,-0.724210237677207,"1"
0.181465999114005,0.98425094886642,-0.827813807951406,-1.13964059201084,-1.08632122125994,0.322321754244364,-0.825049937156748,0.573308111177306,-0.79063371740354,-0.504994676437681,-0.757139372966948,0.929005315243595,-0.347424472760776,1.16474897410774,-0.913306469687091,0.909069285336232,-0.943274079088799,1.25983745119217,1.27547950091718,-0.851548771534607,"2"
-0.871089336161662,1.24204096025636,-0.839097518442693,0.810390259401241,0.0155472665318074,-0.830456080381069,-0.516435850728795,1.95452541131724,3.24367825264595,-0.130942109365657,-0.768457555960683,-1.09747884093154,-0.326156863208127,1.96307432006983,2.28543142152766,2.11186435953893,0.335552321396552,1.45628124713871,0.731118210467834,0.0711697211607612,"2"
3.12125649883899,-1.15221807644684,-0.852086157653356,-0.0471068620183457,-0.835761096049457,-0.92706596509914,0.955161089146282,2.93861851880309,3.30221700523139,-1.07138820724007,1.90321476858364,-0.2786228098128,0.281705779779548,1.1038729242043,-1.13837683452981,-1.1534069278203,-0.699715277623453,0.0784625941546453,0.896650179427485,-0.815522102518483,"1"
-1.18643292951562,1.31379855855893,-0.846007883251295,-1.16010254794318,-0.99467668846657,-0.837299346182839,-0.75190469990915,1.50626899217611,-0.808557375741451,0.576340732538752,-0.774819452533563,-1.10639534075031,-0.728959530015994,0.82436295704615,1.8539519045325,-0.707309363712507,-0.962307901963195,0.92425307272715,2.10080516209181,-0.869915425553216,"2"
0.99732796008622,-1.15446519952972,2.02795600028359,1.98996113472384,2.1267590822603,-0.0250201161952232,0.51592156016285,-0.874984313236136,-0.341816740073764,0.540103698190805,1.60683445431407,1.96069309079809,-0.193305772233974,0.641209710794603,0.0313591534244151,2.04657866945008,-0.87234957169258,1.36242387222712,0.575145687796162,-0.81366520786833,"1"
1.21302542472592,-0.510745228080572,1.1797948136893,-0.933621794771674,-1.09586612697368,-0.374673450889247,-0.832889534975301,-1.06401869132421,-0.856430805683613,-0.832889534975301,0.582942345643144,-1.0958661771615,0.483781406347054,-0.0780068947740702,-0.921722161657084,-0.758952725308513,-0.871008807308225,0.732368748102846,0.280731059965779,0.0704872708883115,"1"
0.883231157542194,0.293480156628253,-0.849408364803007,0.161716335914278,2.7994978181545,1.26721176515717,1.38572001431563,2.60677030832129,-0.856372908375193,1.55048364029074,0.766209672880422,-0.833122181284933,0.192706718549132,0.807699930375731,-1.13501724128101,-1.15001154044887,-0.780139979045026,0.488177955827492,0.864394441927114,-0.812931386857067,"1"
0.946106149899646,-0.191579272746616,-0.850989463026749,0.409738318949827,0.940288277721745,4.65973738811691,0.963383648265352,-0.875007254711258,-0.857970967279626,1.85934012761161,1.52272549895473,0.490098921256562,0.0522602314441411,1.52635663878639,-1.13729400408758,0.927913675812938,-0.424386344138604,0.723268045569941,-1.15113591619765,-0.493422102034619,"1"
-0.317741270686108,1.04120050713275,2.92890130353495,0.68944346114758,1.8651883083004,0.235480196800852,-0.835388403485913,-0.876433150112447,0.111624933297816,-0.835388403485913,-0.76653778143084,0.134202518457304,-0.873306932937339,0.501520489377666,0.489705821370329,0.59013883960039,-0.87378472981064,0.409579873947743,0.00889256197489885,-0.814796712449636,"1"
1.39839872703547,0.344840977782542,-0.854465374972393,-1.16757237377727,-1.11403404908038,-0.845784221766049,-0.851690133961105,2.30867643293501,2.03812080752561,-0.189655756518664,-0.783500780170173,0.577161008677956,0.0419797272838524,-0.2902870329978,-0.847263443490536,0.45524961606694,0.942888386400847,-0.0480116638607523,0.666210228588662,1.3528598282297,"2"
0.675871000493013,0.514208099359735,0.687060646643405,0.423432249220351,-1.10317425434359,-0.931666292275659,1.63659904547827,-0.879960860831728,-0.237145199711278,0.671081728780902,1.73537376313686,-0.839031646133022,-0.8768435230248,-1.16009741120587,-1.14605458958737,-1.16130358976133,-0.87731993108994,0.552165226621074,0.50182770122956,-0.818497896954157,"1"
1.61435539401896,-1.15131143042644,1.46803242762164,1.20977043946079,0.702373059277059,0.870217408216711,0.885157076509856,-0.6997108451878,-0.857745340116851,-0.606202051550498,-0.206638924381915,-0.900926180227861,0.368918765793407,-1.15131138664017,-1.13745054436716,-0.575279730991399,-0.698167520484793,-0.895677191660417,-0.247081011928238,-0.151956705951178,"1"
-0.0613730414779,1.38167151239704,-0.829585751069895,-0.754752975984601,-0.853963107854177,0.444455602502108,-0.826845490417721,-0.800586318583488,-0.792723268435215,-0.826845492395178,0.124233597345322,0.528647932377207,-0.891359917092186,2.3584995288364,1.09011442326033,-0.693064961819307,-0.547481288689781,0.412036030080736,2.38076562231239,-0.760705166198593,"2"
-1.16930660973183,-0.824660005615168,-0.499726532663235,0.86626403037992,-1.08893377099556,-0.81871062572608,-0.824660003597752,2.42790645373982,-0.789848265041752,-0.8246599834236,-0.75596902526061,0.83027002594007,-0.862490615510617,-0.824660003597752,0.424482380145943,1.91518496695033,3.30362173636897,1.99717796971642,1.46479609002407,3.42855449562443,"2"
0.192519952550149,-0.843497121972597,1.56201844521733,0.606641476135581,-0.419381470165302,3.67952185059051,1.55185976674367,-0.88466286490998,-0.867279421115241,-0.843497121972597,0.0156269098116439,-1.10916621247799,-0.881527469392946,-0.843497101691927,0.0846564031084275,-1.16763146461846,-0.882006644820662,0.125845136212435,0.856737801274569,-0.822844687808491,"1"
-0.829835396133683,-1.15357478012298,-0.279027331273034,3.07925665863478,-0.190982170213661,0.254140592698964,0.147555545640554,-0.0729480187562001,-0.858855435100606,0.252087461192652,-0.543080681398295,-0.0331985643801763,-0.4786375751625,-0.135624966138586,1.40255248859967,-1.15476998882807,0.146921708174502,-0.896936295031182,0.252087463190755,0.490207137282605,"1"
