"V2","V4","V5","V7","V8","V9","V12","V14","V16","V17","V22","V23","V24","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V43","V45","V46","V47","V48","V50","V53","V54","V55","V57","V58","V59","V60","V61","V62","V64","V65","V66","V67","Class"
-0.851687276281316,-0.122089372777733,0.83790739427325,-0.93174871352982,-1.1646792509247,-0.549045494358954,-0.465955819725645,0.128601503012526,-1.22509016206338,-0.778682944510132,1.34378481964935,3.07163852496168,0.915134652744569,-0.851687274267999,0.352307743967723,-0.943642495376478,-0.169152322345811,3.4184854362982,0.612706935762433,-0.854477231540454,3.61186599896658,-0.683286259716663,-1.17346425968023,-0.764218579448592,-0.851687276281316,-0.166520020893433,-0.466290505516816,-0.851687274267999,-0.823173549210814,-0.227416788748794,0.489967776188749,-0.266473052808374,-0.851687274267999,1.58872172962634,2.99955925403866,-0.60647764638866,0.451028339890587,-1.22509014092355,0.631362723137211,0.988913737144809,1.90133924841806,0.548853503947253,2.17961828508805,1.24821170787328,-0.368431098961917,3.46664823083025,"2"
0.629105948211296,-1.12740862715609,-0.147333953764577,-0.28242069111935,0.13974391164067,-0.865191556355603,0.0504143108338849,-0.200416100954994,-0.582433337935697,-0.959594704482937,-0.859706869945933,-0.157896708985284,1.46649740854488,0.37092882405521,-0.830046004674907,1.17855165488561,0.098387583240706,-0.874536955402863,-0.50034147116003,-0.757600668417143,-0.81496191315552,1.71235569613067,-1.04801598196302,-0.830046001611566,-0.0208041780006409,0.327256412187936,0.122659141248832,0.0250715435190515,1.05533310404704,0.472632460784765,-0.898628662651634,1.30914268078447,-1.16093437631327,-1.16093438039772,-1.16215598236102,2.19092827190812,1.06332335786794,1.31915906983686,-1.31143767463076,0.714191793228757,-1.14671178618732,-1.16093437631327,1.10714685674897,1.77566676591197,0.788253756347118,-0.892344434176453,"1"
0.44199184076011,-0.900065257625898,0.683947253215757,0.959494794770742,0.802991218502743,4.13670846156768,-0.615507331252584,-0.155968933386308,-0.776429043139903,-0.972147831214472,-0.873355359510242,3.3609626990463,1.52479933919042,-0.22440614200617,-0.268453452032043,-1.32013255820715,1.7556899025331,-0.495250017385439,-0.843713104279842,-0.866260504825176,-0.829101058085216,1.03137267047968,-1.05959944574848,0.605599343789729,2.22086107325183,-1.12141098752675,0.62494435887645,0.0235416885730264,0.090950075538578,-1.16367446351186,-0.0805852489783621,0.700442788944652,0.328795785708201,-0.168781597881424,0.495844590054228,1.4493698247887,-0.967298848207468,0.845406442465032,0.308541806721861,1.31507642999243,-0.538546925392967,-0.766192260615157,-1.1712796469936,-0.471085124064532,0.209365621425437,-0.173591666800283,"1"
-0.85492356055074,-0.54569771300603,2.90965753567891,1.52075870935766,0.98065225548736,-0.977549776654028,0.391532494016691,1.5616915404881,0.274507556046874,0.0326753985847586,-0.819898107559282,0.787970012214481,-0.848937658564332,0.300848957179724,2.85052334742606,-0.853596951954076,-0.79893528905713,-0.279339516641459,1.80210221850776,-0.857736356600148,-0.547012181365876,-0.944742385119395,0.473305785131106,-0.0423634336088176,-0.85492356258054,-1.07571580058323,-0.785810878091215,-0.85492356258054,-0.892986420211157,2.53133174774734,0.297270297101882,-1.12800599883531,-0.678427810182571,0.557083666627966,0.112399422392718,-1.20168600340881,-0.0697366990517423,1.02939811758813,-0.483917730540297,-0.85492356055074,0.206147122728897,0.683530081964855,1.61305801712649,0.801258556908808,-0.853596951954076,-0.23643615112144,"2"
3.17242753426353,0.736865577490654,-0.723728558370438,-0.78143618143827,-0.0077248282529774,-0.347889443995489,1.67528442881525,0.299956169994465,3.26754474283081,0.285293553865971,-0.249569863132374,-0.852862668462607,-0.841130277728437,-0.941654045331907,-0.841434136904686,-1.31324814642448,0.321728512586314,-0.885039873746654,-0.5182893329794,-0.8498067158635,-0.826650137033156,0.75088031005491,-1.05506743598555,0.0337067217586116,2.16693375411344,0.0500166578037115,-0.084289321276308,-0.454351954786774,0.152517350019258,1.56560469389119,-0.908652293883249,1.96466044196031,3.12002817188796,-1.16573923158356,0.092710224644731,0.573632745662754,-0.784642787108115,-0.774453714901279,-1.2378875038719,-1.16573919155165,-0.190660892588683,-1.16573923158356,-1.16573923158356,1.5384934161595,0.225360360014667,-0.902493093991089,"1"
0.24838942115287,-0.12594946723281,0.94438519291902,-1.07207793407512,2.00339340973339,-0.940766677265704,0.390649642225855,0.70879365730259,-0.658216428738346,0.842508613094552,-0.844273554317498,3.62800023901088,1.04702515212716,-0.821032241465723,-0.815488376793358,-0.735914396698937,0.361095769772128,-0.858665801196022,0.80442982288113,1.98358379509467,-0.80084961701338,0.433511452621053,-0.452176530945505,-0.159972875448504,-0.821032241465723,0.424422622230263,-0.75354938424087,-0.821032243447657,1.78530064336241,0.279723791405298,-0.0246997833128045,0.303734114314103,0.440834797369214,0.990877510277887,-1.13779335939855,0.990515371370074,-1.03955224038079,0.707069048049541,0.912143166444414,0.0821343758918504,-1.12280512724841,0.557676929086644,1.19061066940776,1.87133707471519,-0.911554105669895,-0.875947548712017,"1"
-0.846588191140679,1.42162599882651,1.28885963575846,0.120241150923098,0.241588926611951,-0.00943695222034252,-0.473640014156132,-1.18210385693367,0.10562224682754,1.06393222360817,-0.252229548618069,4.36938708926109,-0.840695756033858,-0.846588193138785,-0.840999085535933,-0.937848673786386,0.504384028488388,-0.709814248485932,1.93785428986886,-0.849357066780055,-0.161456999505383,-0.0425294439141828,-0.305143298578056,-0.840999085535933,-0.846588171159617,-0.603652237617886,-0.778554653825958,-0.846588193138785,-0.312519580284195,-0.132177160151712,2.79950543459891,0.90905141077768,0.60763813149282,2.209273960316,0.479826263518009,-1.18793613905393,0.0848344696351151,-0.44447459735193,-1.31199064927996,0.60763813149282,-1.15082354464291,1.54488668444531,0.667843263627344,-1.18868093313265,-0.93784871374851,-0.901951609287205,"2"
1.31809626616295,0.519551269181587,1.37370500465934,1.509112546359,-1.16633405702971,0.0914351363108967,-1.15495882151773,-0.410147929433427,-0.775200784524276,-0.96888829371943,-0.871121136451559,-0.853502950311832,-0.93950982187428,1.9761504728227,-0.751184079755018,0.850937458076861,-1.11593979292644,-0.885636365802267,-0.841786539788081,-0.864099926052337,-0.827326139422943,-1.15203274667411,-1.05543233942526,-0.229896112937056,1.81375633229682,-0.0592102000149601,0.17385562253934,0.529576834744582,-0.88516406296394,-0.155549055212702,1.49438564674118,0.908628912469241,-1.16595341234426,-0.713361304493978,-0.828039384970203,1.02742898430987,-1.1899046271584,-0.209514139454548,0.328689581539094,0.628739047288882,0.788317449558408,1.10902242136493,-0.66460881171034,-0.593317967915456,0.357758318588074,-0.00837706516224847,"1"
-0.515047646403981,3.19741732648757,1.47832359557947,-1.08514870132029,-1.14231795959562,0.508774398113789,0.000333048183083763,1.4281483677915,-0.0614579798331994,0.539365790561649,2.42612566977927,0.215763862803568,-0.827799747843598,-0.833654924010543,-0.82810116221401,-0.92433835400616,-0.114665647441644,3.34461804064384,1.79461934005924,-0.836406268772027,3.47300366608027,-0.921512197685688,-0.760529901623599,0.336767565194949,-0.833654902170361,-1.04962521793763,-0.522408498636792,-0.277076728229615,-0.870886555847261,-0.180902226695279,1.18196653976537,-1.10077346555636,1.9444291121748,2.00301924307361,0.415812588090283,-0.935351611401489,-1.0525649531334,1.09480371042484,0.994101062054647,0.924083110369293,-0.921512167903622,0.106860244842758,-0.225880205866122,-1.17358443406376,-0.163421206794371,-1.29611439887829,"2"
-1.14399663118555,1.22006580755773,-1.16739233403025,-0.159210993028883,-1.14437635535776,-1.09410530957485,-1.13302895643568,-1.1685790630439,-0.754199255130426,-0.947413278677842,2.86878319899846,-0.441756250203985,-0.918106660178271,-1.14399667106521,-0.933449064066665,1.91818086680729,-0.269708159890348,0.386793597603533,-0.82062221707692,-0.750190980206568,0.144445439613015,0.316924892279285,-1.03374571625234,0.255557287657668,-0.43531483733855,0.596737818336175,-0.478432369040374,-0.597874439417683,0.327582792781184,-1.13648878630706,1.02932780455251,1.16664026056608,0.43543694600656,-0.128146147027541,-1.14518941891686,0.28576485551859,0.356064619113048,0.362482192913496,0.514842229452798,-1.14399663118555,-0.312484234946678,0.744215568304997,-1.14399667505317,0.817627348307213,0.207309985175547,-0.309225336758597,"1"
