"V2","V4","V5","V7","V8","V9","V12","V14","V16","V17","V22","V23","V24","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V43","V45","V46","V47","V48","V50","V53","V54","V55","V57","V58","V59","V60","V61","V62","V64","V65","V66","V67","Class"
-0.837804119106009,-1.12577873480051,0.172586472723688,-1.09322697882871,1.25171853736762,-0.959626232359402,-1.14483863849768,-0.405087560443121,-1.2117954782565,-0.96007967242105,-0.803008343387861,3.24721560204695,2.84346190674694,-0.837804119106009,2.87856327246474,0.453071831099084,0.109590942055183,-0.95733206754562,2.12470605270852,-0.840598468238325,-0.864595142985476,-0.747817300877256,-0.127564231123152,0.795917351336744,-0.837804117089519,1.14682661381432,-0.0255090244697729,-0.837804096924618,-0.54543682776837,0.974902493259106,1.51849032937423,-1.10909584845388,0.218729759100227,0.629802061203848,-0.960079720816812,0.449499414222482,-1.06013417839959,1.30738726823326,0.627781486708407,0.446064515920872,2.71607821097122,0.962305419142473,0.152379409993,0.44220393252728,-0.929904294572443,-1.3074885893945,"2"
-0.828598539335845,0.776235131906661,-1.08008672005945,1.52207869295596,0.925344880620218,-0.950261099715638,-1.13817892442335,0.0976930128258904,-0.1332245291011,-0.950713966111162,-0.852214123445427,-0.88022781566812,2.54980521386144,-0.828598539335845,-0.82296539780706,0.436416216219241,1.03374146994091,-0.475228747274514,1.24327834243097,-0.831389208976303,-0.554479883167432,1.02241781231421,-1.03790659423047,-0.822965377668565,-0.828598537321996,-1.04765568947582,-0.76002897942693,-0.828598537321996,-0.772956779861762,-1.14167328842168,-0.461926677965092,1.19629210461622,0.089112092203376,-0.828598537321996,-1.15046057322586,0.248243437171778,1.21680740988006,1.24848370811379,1.80967266788301,-0.377188637223799,0.381666981704979,1.05395329011546,1.01248907767553,0.769628789604548,-0.920578107594716,0.375710403880992,"2"
0.563856754812185,-0.508987872342703,0.524438374485004,0.27635276728072,-0.029705653202299,0.319832025037742,-1.15211443580102,3.95641477064511,-0.773000579144312,-0.966359545345104,-0.868758214838094,1.25606680774031,-0.0177925981422566,-1.1630903680633,-0.453703657612059,-1.31014857407408,-0.142879020757876,-0.883248794102996,-0.588507349193849,-0.86174891553165,-0.825037481183509,-1.14919338291557,-0.322194036783816,1.12823317038101,-1.1630903680633,0.954300558653496,-0.990428529195737,-1.16309040797288,-0.428316406507657,0.114500402812467,-0.906789059849427,-0.859283690894081,-0.876587795664983,2.47132088939929,0.749819337707514,0.633769853456332,2.08951726085289,-0.773000559189523,-0.418295716989489,-0.453876945001641,0.988773239257879,0.618110109122709,0.430729700539236,0.719811295747082,1.35230985066603,-0.900648671884756,"1"
0.551594619451846,-0.287025276249443,0.665999749946898,-0.101688173730991,-0.319003552392082,-0.526747345754849,-1.16634575687748,0.0217435557119787,0.332004725006866,-0.98037769902018,2.2175956025378,-0.865055882295176,3.78832758359013,0.897240141927303,-0.762793340759868,0.545980159771462,0.332335619458577,-0.446853868086274,-0.853345920170767,-0.620010778640627,-0.516244032025944,1.92115954713153,0.558372000362941,-0.85364919846465,0.785542902215913,1.83079195112817,-0.0133228915111195,0.968918203705567,-0.89669955812487,0.84457729165248,0.779846004603548,2.06257353369814,-1.17733432866232,0.194657980078838,-0.687206118795093,1.23023693071366,0.18319634162253,-0.16941589431436,-0.777545575225193,-0.505200643461375,-1.16342132293273,-1.1773342847114,1.44203456168485,-0.744815978169932,-1.32456124924995,1.42548324646209,"1"
-0.836399091351412,1.28467455595674,-0.995617416986308,1.08942529962864,1.16438689679016,0.643947898795478,-1.13840706725999,0.048804660013611,-0.765161642640847,-0.955527532419802,-0.859437030460163,0.884395793823296,-0.830605489013692,-0.836399089386823,-0.0917776437680376,-0.926128808938083,-0.955085764896639,-0.873703322899942,2.69604282577112,-0.839121519935036,-0.816393080365261,-1.13553120223527,-0.00842815017206917,-0.830903738328216,0.22366417869611,-1.05009803112117,-0.769506745919064,-0.747098549248505,-0.873239159051143,-1.14181592848992,0.753160299892612,0.612826082567538,1.43551141231326,1.20122697234825,-1.15038827634729,0.402460833904063,1.58850935692644,0.546129648011393,0.684553507874493,1.58112609384624,-1.13553120125298,-0.665573542851598,-0.0560077864533981,-1.17275357423131,0.666399691682018,-0.890833840168879,"2"
-0.852269962690256,-0.89696066350396,-1.10403213144899,-1.10763624249831,0.01201617655963,0.0949151962303035,-0.191159949760842,0.0169665005977094,-0.236504045204455,1.20218485488338,3.03211096001945,-0.903955447086523,-0.754215536253784,-0.852269962690256,-0.846630684040534,0.919584258911657,-0.97406509055645,-0.971771437965953,-1.12696089558681,-0.8550636928332,-0.879055052972494,1.67289650729906,1.88276938852848,1.93560337455207,-0.852269960674212,-1.07156577034879,-0.783625698519156,0.0287303356749095,0.187755716072826,-0.266380810637454,0.969901200622333,0.785212021031562,-0.852269940513778,1.50433602479249,-0.64282306740183,-1.02910307571998,-0.449823509899071,-0.939888886749254,-0.614630234485886,-0.528756768556808,0.289675821079104,1.68514552439196,1.62857123249828,-1.07455072220941,-0.944349739639279,-1.32185039500274,"2"
-0.829081040314343,-0.805098858560999,-0.992252796954892,-0.130938317148022,0.913640724391235,1.48174360915469,-1.13564068425004,0.250228761914286,-1.20249399965368,-0.756074758989873,-0.79433907823275,-0.880698064371044,-0.823143585676596,-0.829081018167256,-1.17303681455753,-0.591756215148948,0.705854103396979,-0.948424115909556,0.178247646059279,-0.504798881181016,-0.85583067163315,-0.456887835777827,0.097259602158915,-0.049706003973063,-0.829081018167256,-0.524465021649261,-0.760527747789581,-0.829081040314343,-0.688200184057435,0.293064921288629,-0.791075812786887,-1.09995317144736,2.3567230203775,1.10565152282992,0.67193123720732,-0.449294185788451,-1.05106725036617,-1.20249400066037,0.186187750972593,1.85689998712486,0.392063859610262,0.22581884744378,-0.439748878182949,1.04050363937474,-0.0642768861131551,-0.424268491718045,"2"
0.239151717792735,-1.12620993116806,-0.280239840479815,-1.15165674314326,-0.497531353990325,-0.96047301794291,1.42748042363053,0.45722820022726,1.65651340785296,2.78313724454591,-0.862543009952583,0.222663526514578,0.288497565004534,0.71706406452858,3.10593761404467,0.0176608756907081,-0.960473016937187,-0.877149569666448,-0.833023838915419,-0.447982251137189,-0.726452044195297,0.369865703445023,-1.04801385558708,-0.833329196575885,1.1058805405892,-1.10956873822254,4.77064304404389,0.239151715781289,0.020233699536057,-0.0762199802991577,0.344221058687676,-0.852992673050495,-0.0133949155982273,-0.75582484228633,-1.16043358843383,1.15042783829834,-1.18333229522707,0.121368823476961,1.38707167966914,-1.1592303814953,1.01602591616938,0.0518240236236187,1.66321489315323,0.244584330479073,-1.30746527316575,-0.894688657147569,"1"
-0.676671399219701,-1.13731963400357,0.364053976309739,-1.1049550914219,-1.17061424604375,-0.972122756811385,0.12462350303784,0.192176463727763,-1.22284163687633,4.23574686253165,0.096831623190911,-0.902400953938945,1.1290636922396,-0.85100131189263,2.80266016381873,-0.942571770576495,-0.97212273776491,3.68325573128966,2.65617821384024,0.209643128060559,3.52716385216424,-0.93971793694929,-1.1714317578508,-0.84539322562536,-0.851001289838817,0.268264325392984,-0.782736732785657,-0.851001309887738,-0.888597087182822,-0.59788412974104,0.152712000660533,1.98059600859602,0.761478244563788,0.167040292062989,-0.972573638004652,0.240295058705185,-0.308878520392024,-0.382401461405353,1.44595881266509,0.725392174097868,-1.15626990347491,1.21749745508539,1.04973915878541,0.00251260876796373,-0.317078309662688,-1.31798436724503,"2"
0.0811755487103944,-1.10995006715761,0.486116805964811,-1.0778234650156,-1.14299995103292,-0.945967658790778,-1.13167431865108,1.10090797370934,2.85046007674455,2.76447863071028,-0.849074343135381,-0.876758416279007,-0.819867663631463,-0.267845998316695,-0.820169788759302,-0.403332548138601,0.49874678164154,-0.863526277022027,0.857133389678756,-0.828494479374171,0.85713247818868,-0.343570562941334,1.86972586015715,-0.820169785774073,-0.825736644747653,-0.786302200767655,-0.757973925046755,-0.825736646737806,0.429871673878557,0.356777762157512,2.07911623635757,0.21242373435542,-0.825736644747653,-0.322097260786222,1.20255205127054,0.092109930942322,0.39998087927883,-1.19484333733126,1.38985076388028,-0.267845998316695,1.169484305772,-0.267845998316695,0.601840324454826,-1.1664677386576,2.08222942275407,-0.880879694779163,"2"
