"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
-0.545781227750382,-0.851687276281316,-0.00304313416219205,-0.122089372777733,0.83790739427325,-1.1958824959079,-0.93174871352982,-1.1646792509247,-0.549045494358954,3.82866309110912,-0.940776707519904,-0.465955819725645,-1.16118587687675,0.128601503012526,-1.19708068134848,-1.22509016206338,-0.778682944510132,-0.973770427665299,-1.19708068134848,-0.813683086202822,-1.08348468656628,1.34378481964935,3.07163852496168,0.915134652744569,-0.751233982365425,-0.851687274267999,0.352307743967723,-0.943642495376478,-0.169152322345811,3.4184854362982,0.612706935762433,-0.854477231540454,3.61186599896658,-0.683286259716663,-1.17346425968023,-0.764218579448592,-0.851687276281316,-0.166520020893433,-0.466290505516816,0.47258020789457,0.264957995926044,0.200766800964416,-0.851687274267999,-0.794280328969118,-0.823173549210814,-0.227416788748794,0.489967776188749,-0.266473052808374,-1.1692468132294,-0.851687274267999,1.58404532638939,1.33891774319758,1.58872172962634,2.99955925403866,-0.60647764638866,-0.851687276281316,0.451028339890587,-1.22509014092355,0.631362723137211,0.988913737144809,1.90133924841806,0.548853503947253,0.31424396372797,2.17961828508805,1.24821170787328,-0.368431098961917,3.46664823083025
-0.835758521924103,0.629105948211296,-1.12742377026899,-1.12740862715609,-0.147333953764577,-0.164346511011151,-0.28242069111935,0.13974391164067,-0.865191556355603,1.69396027553234,0.760174951713742,0.0504143108338849,2.37589366614781,-0.200416100954994,-0.496632940169844,-0.582433337935697,-0.959594704482937,-1.16215598542436,-1.21452318775881,3.59268986096285,-0.877211685578659,-0.859706869945933,-0.157896708985284,1.46649740854488,-0.68676977383713,0.37092882405521,-0.830046004674907,1.17855165488561,0.098387583240706,-0.874536955402863,-0.50034147116003,-0.757600668417143,-0.81496191315552,1.71235569613067,-1.04801598196302,-0.830046001611566,-0.0208041780006409,0.327256412187936,0.122659141248832,-0.835758521924103,-0.926127218018667,-1.14671178700421,0.0250715435190515,1.51336512955646,1.05533310404704,0.472632460784765,-0.898628662651634,1.30914268078447,1.73274195104639,-1.16093437631327,-0.444488218040289,0.919006122260178,-1.16093438039772,-1.16215598236102,2.19092827190812,-1.16093437631327,1.06332335786794,1.31915906983686,-1.31143767463076,0.714191793228757,-1.14671178618732,-1.16093437631327,-1.16215598542436,1.10714685674897,1.77566676591197,0.788253756347118,-0.892344434176453
-0.849669594637228,0.44199184076011,-0.968790494324733,-0.900065257625898,0.683947253215757,1.2117125961745,0.959494794770742,0.802991218502743,4.13670846156768,3.73280979696468,-0.765299454363629,-0.615507331252584,-1.19327979115914,-0.155968933386308,-1.22428083400084,-0.776429043139903,-0.972147831214472,-1.05959944574848,-0.677128918916733,3.03159420843615,0.617611197313015,-0.873355359510242,3.3609626990463,1.52479933919042,-0.702314631417563,-0.22440614200617,-0.268453452032043,-1.32013255820715,1.7556899025331,-0.495250017385439,-0.843713104279842,-0.866260504825176,-0.829101058085216,1.03137267047968,-1.05959944574848,0.605599343789729,2.22086107325183,-1.12141098752675,0.62494435887645,-0.84966961483555,-0.845204997826558,1.22466096107955,0.0235416885730264,-0.586696333945364,0.090950075538578,-1.16367446351186,-0.0805852489783621,0.700442788944652,0.781046313719519,0.328795785708201,-1.15721302014134,0.292151494154076,-0.168781597881424,0.495844590054228,1.4493698247887,1.21836302413965,-0.967298848207468,0.845406442465032,0.308541806721861,1.31507642999243,-0.538546925392967,-0.766192260615157,-1.17248785712052,-1.1712796469936,-0.471085124064532,0.209365621425437,-0.173591666800283
-0.89063254175786,-0.85492356055074,-0.771034229812467,-0.54569771300603,2.90965753567891,-1.20193671218835,1.52075870935766,0.98065225548736,-0.977549776654028,1.86569887039541,-0.944742385119395,0.391532494016691,0.887913087919354,1.5616915404881,-0.293961884858344,0.274507556046874,0.0326753985847586,0.732663205644318,-1.20314475810773,-0.816608226184345,-0.178316949387468,-0.819898107559282,0.787970012214481,-0.848937658564332,-0.426692913713317,0.300848957179724,2.85052334742606,-0.853596951954076,-0.79893528905713,-0.279339516641459,1.80210221850776,-0.857736356600148,-0.547012181365876,-0.944742385119395,0.473305785131106,-0.0423634336088176,-0.85492356258054,-1.07571580058323,-0.785810878091215,-0.552124294831015,3.4202231011622,0.907328269803183,-0.85492356258054,-0.195438647502218,-0.892986420211157,2.53133174774734,0.297270297101882,-1.12800599883531,0.0967719822175198,-0.678427810182571,0.742035180236681,-0.734923218198182,0.557083666627966,0.112399422392718,-1.20168600340881,0.895584129269876,-0.0697366990517423,1.02939811758813,-0.483917730540297,-0.85492356055074,0.206147122728897,0.683530081964855,2.20081568807277,1.61305801712649,0.801258556908808,-0.853596951954076,-0.23643615112144
0.0331654433588617,3.17242753426353,1.12312051329193,0.736865577490654,-0.723728558370438,-1.1892242591881,-0.78143618143827,-0.0077248282529774,-0.347889443995489,-0.67138243742837,-1.15179958166029,1.67528442881525,0.656298305245885,0.299956169994465,1.14115400801605,3.26754474283081,0.285293553865971,-1.16693654584494,-1.2182618722121,-0.273849163773796,0.685885756491825,-0.249569863132374,-0.852862668462607,-0.841130277728437,-0.358643074656316,-0.941654045331907,-0.841434136904686,-1.31324814642448,0.321728512586314,-0.885039873746654,-0.5182893329794,-0.8498067158635,-0.826650137033156,0.75088031005491,-1.05506743598555,0.0337067217586116,2.16693375411344,0.0500166578037115,-0.084289321276308,-1.10923440714816,0.813823633184062,-0.538719425796032,-0.454351954786774,-1.16693654584494,0.152517350019258,1.56560469389119,-0.908652293883249,1.96466044196031,0.218315004855342,3.12002817188796,0.0534881005491289,0.865858565107985,-1.16573923158356,0.092710224644731,0.573632745662754,-1.16573923558675,-0.784642787108115,-0.774453714901279,-1.2378875038719,-1.16573919155165,-0.190660892588683,-1.16573923158356,-1.16693653283457,-1.16573923158356,1.5384934161595,0.225360360014667,-0.902493093991089
-0.57612488460303,0.24838942115287,0.11263829812751,-0.12594946723281,0.94438519291902,-0.876088318519021,-1.07207793407512,2.00339340973339,-0.940766677265704,1.60256184939426,-0.9087329520127,0.390649642225855,1.83748891402345,0.70879365730259,0.619924618698325,-0.658216428738346,0.842508613094552,-1.13779337228112,0.439062849632074,-0.882046246777646,1.67600530949713,-0.844273554317498,3.62800023901088,1.04702515212716,2.44283128560707,-0.821032241465723,-0.815488376793358,-0.735914396698937,0.361095769772128,-0.858665801196022,0.80442982288113,1.98358379509467,-0.80084961701338,0.433511452621053,-0.452176530945505,-0.159972875448504,-0.821032241465723,0.424422622230263,-0.75354938424087,0.204765299636218,-0.0904771159178445,0.031673464416735,-0.821032243447657,-0.650364599413197,1.78530064336241,0.279723791405298,-0.0246997833128045,0.303734114314103,0.317976920426113,0.440834797369214,2.51507290414641,-0.304460188869113,0.990877510277887,-1.13779335939855,0.990515371370074,0.856684660746069,-1.03955224038079,0.707069048049541,0.912143166444414,0.0821343758918504,-1.12280512724841,0.557676929086644,-0.562993198034878,1.19061066940776,1.87133707471519,-0.911554105669895,-0.875947548712017
-1.10833253793049,-0.846588191140679,1.41878551305974,1.42162599882651,1.28885963575846,-1.1881829051672,0.120241150923098,0.241588926611951,-0.00943695222034252,-1.11474434077676,-0.935004569449321,-0.473640014156132,-1.18650236799265,-1.18210385693367,2.29352910267457,0.10562224682754,1.06393222360817,0.759091795599987,1.86594247241648,-0.908100069731335,1.38555065230434,-0.252229548618069,4.36938708926109,-0.840695756033858,3.0027407067185,-0.846588193138785,-0.840999085535933,-0.937848673786386,0.504384028488388,-0.709814248485932,1.93785428986886,-0.849357066780055,-0.161456999505383,-0.0425294439141828,-0.305143298578056,-0.840999085535933,-0.846588171159617,-0.603652237617886,-0.778554653825958,2.30363362553375,0.169487904489142,-0.272561777582443,-0.846588193138785,-0.639004800199975,-0.312519580284195,-0.132177160151712,2.79950543459891,0.90905141077768,-0.946848454728051,0.60763813149282,2.19630445291017,0.179082791385022,2.209273960316,0.479826263518009,-1.18793613905393,-0.846588191140679,0.0848344696351151,-0.44447459735193,-1.31199064927996,0.60763813149282,-1.15082354464291,1.54488668444531,0.564839174657778,0.667843263627344,-1.18868093313265,-0.93784871374851,-0.901951609287205
-0.847681205425869,1.31809626616295,-1.13315425543549,0.519551269181587,1.37370500465934,2.21288836024572,1.509112546359,-1.16633405702971,0.0914351363108967,-0.93613134293645,0.441854887727539,-1.15495882151773,-1.18772525693566,-0.410147929433427,0.0120952255316451,-0.775200784524276,-0.96888829371943,0.612792016847292,0.671876779104538,-0.90921659746584,-0.888254314939532,-0.871121136451559,-0.853502950311832,-0.93950982187428,-0.701855572798154,1.9761504728227,-0.751184079755018,0.850937458076861,-1.11593979292644,-0.885636365802267,-0.841786539788081,-0.864099926052337,-0.827326139422943,-1.15203274667411,-1.05543233942526,-0.229896112937056,1.81375633229682,-0.0592102000149601,0.17385562253934,-0.847681225414563,-0.93613134293645,0.208437073280116,0.529576834744582,-1.16714909599675,-0.88516406296394,-0.155549055212702,1.49438564674118,0.908628912469241,-0.94797978077795,-1.16595341234426,-1.15203277665715,-0.451013363591444,-0.713361304493978,-0.828039384970203,1.02742898430987,-0.618492917514764,-1.1899046271584,-0.209514139454548,0.328689581539094,0.628739047288882,0.788317449558408,1.10902242136493,-1.16714909599675,-0.66460881171034,-0.593317967915456,0.357758318588074,-0.00837706516224847
0.723841064425683,-0.515047646403981,0.143110415618256,3.19741732648757,1.47832359557947,-1.17308960502439,-1.08514870132029,-1.14231795959562,0.508774398113789,-1.10011537619065,-0.300294211986593,0.000333048183083763,-1.17141967490388,1.4281483677915,-0.86110506289331,-0.0614579798331994,0.539365790561649,1.13659877091918,1.85456343320485,-0.796176365087303,-1.0622463614665,2.42612566977927,0.215763862803568,-0.827799747843598,-0.287855890638257,-0.833654924010543,-0.82810116221401,-0.92433835400616,-0.114665647441644,3.34461804064384,1.79461934005924,-0.836406268772027,3.47300366608027,-0.921512197685688,-0.760529901623599,0.336767565194949,-0.833654902170361,-1.04962521793763,-0.522408498636792,-0.122469146561899,-1.10011535137226,0.262918247907863,-0.277076728229615,-0.861517298319641,-0.870886555847261,-0.180902226695279,1.18196653976537,-1.10077346555636,-1.14682232247295,1.9444291121748,1.11497297979331,-0.716275301057977,2.00301924307361,0.415812588090283,-0.935351611401489,0.033985443438921,-1.0525649531334,1.09480371042484,0.994101062054647,0.924083110369293,-0.921512167903622,0.106860244842758,1.1236419298901,-0.225880205866122,-1.17358443406376,-0.163421206794371,-1.29611439887829
1.29416225954403,-1.14399663118555,0.962633976950329,1.22006580755773,-1.16739233403025,-0.135082756623677,-0.159210993028883,-1.14437635535776,-1.09410530957485,-0.914736398033889,0.0705938756705305,-1.13302895643568,-1.16571526662572,-1.1685790630439,-0.459572259921032,-0.754199255130426,-0.947413278677842,3.97149045055179,-1.19631956534075,0.226830711863813,-0.866976446955949,2.86878319899846,-0.441756250203985,-0.918106660178271,-0.68103331529896,-1.14399667106521,-0.933449064066665,1.91818086680729,-0.269708159890348,0.386793597603533,-0.82062221707692,-0.750190980206568,0.144445439613015,0.316924892279285,-1.03374571625234,0.255557287657668,-0.43531483733855,0.596737818336175,-0.478432369040374,-0.826502478232559,-0.914736400027872,0.858623868218502,-0.597874439417683,0.697180499076805,0.327582792781184,-1.13648878630706,1.02932780455251,1.16664026056608,1.0715271668549,0.43543694600656,-0.098859591985952,-1.19642392044644,-0.128146147027541,-1.14518941891686,0.28576485551859,-1.14399667106521,0.356064619113048,0.362482192913496,0.514842229452798,-1.14399663118555,-0.312484234946678,0.744215568304997,-1.14518941891686,-1.14399667505317,0.817627348307213,0.207309985175547,-0.309225336758597
-0.839390830895898,0.436395921884048,-0.955861160732278,1.2261582367862,-0.412115414210006,0.61260589704215,0.3340540378559,0.0672980428519205,0.974460218525443,-0.926779820450808,0.172080761657982,0.706392946717704,0.126061063045329,-1.17100796084484,2.05994212365153,-0.767779949353788,0.973644367145228,0.191237966170984,-0.0713094806811859,-0.900187971080374,-0.879477169684062,-0.475532698044811,2.51055158595997,0.692992415612033,-0.695314632035346,0.555283387631452,-0.83386667105872,0.897023631326928,1.04688728224169,3.01202313253506,-0.277117631514706,-0.0533568005382292,3.20122779908535,1.18878397372419,-0.321624928443579,-0.833866651309828,-0.286180602072177,0.328591721473921,0.115742782856732,-0.839390832574554,-0.308872783058251,-1.14009111122099,-1.1538447031285,0.826388024088976,-0.876423987159896,0.838506314000638,-0.382390764660667,-0.148130860296518,0.0184160120370032,-1.00020168716225,-0.330294701540253,0.439321099995227,-1.15384474262628,-0.669329801370373,0.540655658453786,0.0555063650395986,-1.17750861744255,1.17312558151475,0.981085803646331,-1.15384474262628,0.604701028123704,-0.416083958827198,0.174874785408034,-1.15384474262628,0.4399808215791,1.71087481422092,-0.0495371112133174
-0.808459954336793,-0.840841183882375,-0.758544522585462,2.03442172692748,-1.0895089104864,1.70916984520338,-0.388889149207439,0.110317926844385,1.45075666272018,-1.10807906975654,-0.602350146258,-0.0289981885414533,1.65188209916097,-1.17520793299421,0.858117302412847,1.59322185253297,1.2996903297164,-0.272013514275518,-0.489890188930183,-0.902142421991368,3.95287491728254,3.69315356299146,-0.0379892421233031,-0.743992002189095,3.48904383021171,-0.840841181891111,-0.835271215366397,-0.931789192913639,-0.961139311703785,2.81234115026499,-0.834968924572128,-0.843600556005545,3.05874303951735,-0.928954761290405,-1.15909352986681,1.18689169821494,-0.840841181891111,-0.53956995558795,-0.39540914477868,0.600615982419923,-0.139845977749554,-0.1625608633373,-0.840841183882375,-0.566791199944725,-0.422736121268994,0.0666054515735354,0.843227003911618,-0.854737396622049,0.405876402045233,0.321338942545268,-0.305924336215823,1.66051154020404,0.608405354003377,0.388228929776241,-0.812921449928893,0.828539884028143,1.69119770431578,-1.21015393839286,-1.30464993693667,-0.840841183583685,1.47872280009326,0.348867472781947,1.1559391627238,0.170280320711163,0.248159068214549,-0.606122267264154,1.9883338828398
