"var1","var2","var3","var4","var5","var6","var7","var8","var9","var10","var11","var12","var13","var14","var15","var16","var17","var18","var19","var20","var21","var22","var23","var24","var25","var26","var27","var28","var29","var30","var31","var32","var33","var34","var35","var36","var37","var38","var39","var40","Class"
-0.897673879196766,1.01560199071363,-1.33575163424152,-1.31105214820513,-0.863025226620871,-1.0500431440979,0.887919739304718,1.32904587757004,-0.289567124833974,-0.913730633621642,0.361465108565993,2.18236766024078,0.655889754419734,0.307686806767375,1.0864874729203,-1.17515573730686,-0.130025734530383,0.93205442379964,-0.328706396146447,-1.50697488708226,-0.986921458188491,-0.795656636277908,-0.2700169591671,-0.751776566454721,1.41776229957581,1.4190280823231,1.24703508492831,0.169332744017848,-0.0983669394679721,0.743067807301808,0.782710520476591,-0.452271945125876,-0.590382655466837,-0.293850853297112,-2.02990636009655,-0.942884000245555,-0.294166466812113,0.0973592099955767,-1.45409852463812,-0.00448842364164321,"setosa"
-1.13920048346495,-0.13153881205026,-1.33575163424152,-1.31105214820513,1.58744953274825,-0.369572261139606,1.02610079908643,-0.881890113235395,0.324404715110683,-1.94388752976586,0.830431872250997,-1.44057901670122,2.54967269582723,-0.17708148650884,-1.22927501538957,-1.10152466629038,0.567704323893795,-1.50934636986027,0.737463517900138,0.17703392373599,0.546655214791745,1.03875909441226,-2.14216484728731,-0.0396280356685416,-2.18647109222524,-0.114079244106082,-0.179555672577804,2.32071637434276,-0.0719548970496072,1.64272330887199,1.1251222174867,-0.0365111957120716,0.565020963643918,0.340581017809201,-0.119851221590029,1.46384207985923,1.42045594833653,1.07324842520154,-0.0981511168739714,0.496988661573733,"setosa"
-0.535383972794483,1.93331463292475,-1.16580867823115,-1.0486667949953,-1.77929513953145,0.0509234600588688,-0.0256345942129338,1.62879311232516,0.14785556074225,-0.16912011489984,-0.879531770756889,0.215157293339988,-1.98385274779898,0.732877629634908,-1.6676415698942,0.0909305837419878,1.17604458375877,0.030673687359388,-1.20393074859476,-1.95648421879934,0.857470270528986,-1.32655876677212,0.575492677295796,0.378197235357297,-0.253962836658276,-0.2566958879479,-1.41025370536077,1.24275590349998,1.83507817526275,-0.439868864440663,-0.800705704303369,1.90642193307479,-1.04349560873682,0.145903807505236,0.218821323711511,-0.87518435746821,0.671137878257729,2.20559506391814,-0.337863368975161,-0.152988503881089,"setosa"
-1.74301699413542,-0.360966972603039,-1.33575163424152,-1.31105214820513,0.39045150366386,-0.400235707363726,1.2723974427609,-0.25215269571129,-0.213759288502695,0.87708088100678,0.273354257903386,1.18215941018582,1.6521052272903,-0.583680959198212,-0.95435603918446,-0.704004007597044,0.393340617993667,-0.725347582890093,0.212610807530339,-0.965027524660999,-1.08473409468527,0.554884370012599,0.254194223517483,0.422900719082783,0.705808386671555,2.9222217446449,0.996056736356065,-1.36277044983601,-0.268481266032703,2.3097506416349,-0.313329414160538,0.193304790577855,-0.362199586245951,-0.0341922953424604,-1.89465279194332,1.25781264108443,0.92201369178875,-0.871487972455541,0.266390426563306,0.214083783332729,"setosa"
-0.535383972794483,1.47445831181919,-1.27910398223806,-1.31105214820513,2.30829471557119,-1.4262870754182,2.00634342301377,-1.37675732498237,1.84633251819339,-1.79391245559018,0.447598983128464,0.843781181911513,-0.65330422587092,0.471490258225898,-0.214291523897091,0.87971547865799,-0.93410279132371,-0.913248917689225,-0.229310496781206,0.958689846624115,0.439193199728098,0.975709131738137,0.83277015429308,0.183058466178857,-0.882685069911192,1.07642830228925,-0.565870684374704,1.42945014711041,0.652877250726612,-0.287728229758312,0.32346350733041,0.0810069531807016,-0.234276194449145,0.283450105426182,-0.841421129231853,1.12026787365893,-0.621308920306399,-0.130426878961379,-0.512508580994747,-1.14529475182069,"setosa"
-1.86378029626952,-0.13153881205026,-1.50569459025189,-1.44224482481005,-0.0669217048934336,1.35366167982832,0.171642772400584,-0.943552813808945,-0.831958122261524,0.362973582454671,0.72907875346623,0.189837126842503,0.487774535335353,0.462576867961664,-0.288284632465978,1.37457972866304,1.15429005791565,0.0454736392894835,-1.43818544351902,0.227202667481388,-0.337527444831094,-0.310403161545319,0.0578882074358367,-1.8600845835534,0.941944061019234,-0.575659501411735,-1.47018189537021,-0.6738943652702,-2.30856599619541,-1.69841731259497,1.64125613476145,-1.98512053355847,-0.017331642520609,0.48862903971487,-1.10768239521527,0.540436855468105,0.542266693991644,-0.153887441854779,0.0488917177730541,2.50431900604577,"setosa"
-0.0523307642581081,2.16274279347753,-1.44904693824843,-1.31105214820513,-0.483112813176363,-1.31331678734362,1.24198667093714,0.0934939218171716,-0.0445865706836002,-0.108828080002133,0.150177125114479,1.52496249901725,0.834784663586839,-0.576921590542169,0.255979888323031,-0.445413200562931,-0.267850176603358,-0.929281223373874,0.537209420407059,-0.605883138803152,-1.4422843806624,0.782189365746046,0.83067803289211,0.0198277175423797,-0.539920837936685,0.313129293692965,0.0926492467256518,1.02038970290296,0.407969891765149,0.741188762905889,0.953034336508983,-2.1433070484912,1.42369167431898,-0.609933495058132,-1.37649278826594,-0.537032802934978,-0.967294073076053,-1.17622904902806,0.132818729450929,1.65971932811609,"setosa"
-0.173094066392202,3.08045543568864,-1.27910398223806,-1.0486667949953,-0.902464456792493,2.0141568628449,-0.0175965073551371,-0.864178537888844,-0.63384364873121,-0.0829766914054307,-0.310970188619234,-1.67103563578879,1.73351870257875,-0.412995387893176,-0.256833019874661,-0.0565758593344704,-0.355816975572502,-0.82496468490972,-0.460531856689433,-0.782195439277883,-0.226705668262639,0.170509686551804,1.50588459796945,-0.300094832866623,-0.554811736964113,-1.58333776062846,0.612569292441527,0.584256796687605,-1.49653142223954,-0.292841074108352,0.77605205225921,0.184759283662042,1.35807569497008,-1.36501253812577,0.744474028250712,0.214783764737913,-0.106331282632603,-0.325625967111638,-0.353341560475415,0.928721768939696,"setosa"
-0.897673879196766,1.70388647237197,-1.27910398223806,-1.17985947160021,-1.05293294404247,-0.832138902041965,1.35209985227336,-0.348422885187761,0.21806530008805,-1.3477911438511,1.2096588096364,0.299545073351446,1.56444930811332,-0.313160682596637,1.33006222137205,-2.34067171547651,-0.994999608857868,-0.762158643210285,0.0475551710775676,0.334761247310536,-0.119417503476849,-0.700794445616093,-1.45970340534673,1.93535924913529,-0.588850364128054,1.42427594280549,0.459234647859476,1.37726749739475,-0.100603069480189,0.0942679485017506,-1.03740795980442,-0.850052367260106,-0.56108700991665,1.72017361033215,-1.05933753955709,-0.62871234610973,1.56073668124548,0.843177178919551,1.07095684515057,0.441337218940897,"setosa"
-0.535383972794483,0.786173830160855,-1.16580867823115,-1.31105214820513,-0.542601056660217,0.508608905401629,0.213323931866827,-1.47119178281242,0.575200454559085,-0.558488471510383,-1.10774648344673,-1.24555717088581,0.320447351396296,-0.293752234011804,-0.126565988713857,0.727152015171302,0.174161543211906,0.0274492060445527,0.105742448231348,1.65603128962641,0.784059278671439,0.425056373661686,0.504123897579479,-0.241352673216302,0.392230026785015,-0.319023745334993,-0.522037264613146,-0.0322193720616455,0.449461469648787,-1.59896821872367,0.0581486954418576,1.22975821347341,0.00431616587892004,1.70137014760307,0.0944528300358326,0.894531926470208,0.720724553471883,0.290825603845095,-1.098733973303,0.552673944183895,"setosa"
