"var2","var3","var4","var27","Class"
1.01560199071363,-1.33575163424152,-1.31105214820513,1.24703508492831,"setosa"
-0.13153881205026,-1.33575163424152,-1.31105214820513,-0.179555672577804,"setosa"
1.93331463292475,-1.16580867823115,-1.0486667949953,-1.41025370536077,"setosa"
-0.360966972603039,-1.33575163424152,-1.31105214820513,0.996056736356065,"setosa"
1.47445831181919,-1.27910398223806,-1.31105214820513,-0.565870684374704,"setosa"
-0.13153881205026,-1.50569459025189,-1.44224482481005,-1.47018189537021,"setosa"
2.16274279347753,-1.44904693824843,-1.31105214820513,0.0926492467256518,"setosa"
3.08045543568864,-1.27910398223806,-1.0486667949953,0.612569292441527,"setosa"
1.70388647237197,-1.27910398223806,-1.17985947160021,0.459234647859476,"setosa"
0.786173830160855,-1.16580867823115,-1.31105214820513,-0.522037264613146,"setosa"
-0.13153881205026,-1.22245633023461,-1.31105214820513,-0.607130554572892,"setosa"
0.786173830160855,-1.22245633023461,-1.0486667949953,-0.612915502015455,"setosa"
0.786173830160855,-1.33575163424152,-1.31105214820513,-0.637676270149023,"setosa"
0.786173830160855,-1.27910398223806,-1.0486667949953,-1.57510314048322,"setosa"
0.0978893485025193,-1.27910398223806,-1.31105214820513,0.268816541487979,"setosa"
1.01560199071363,-1.39239928624498,-1.31105214820513,0.62286745214535,"setosa"
1.24503015126641,-1.33575163424152,-1.44224482481005,-0.612946215775933,"setosa"
0.786173830160855,-1.27910398223806,-1.31105214820513,-0.317648077163373,"setosa"
-1.73753593591971,-1.39239928624498,-1.17985947160021,1.50814988798968,"setosa"
1.01560199071363,-1.22245633023461,-0.786281441785465,0.296169318771791,"setosa"
0.327317509055298,0.533620881872567,0.263259971053865,-0.564953073854671,"versicolor"
0.327317509055298,0.420325577865652,0.394452647658782,-0.923726781967585,"versicolor"
-1.73753593591971,0.137087317848366,0.132067294448949,0.394755890104609,"versicolor"
-0.590395133155817,0.420325577865652,0.132067294448949,-0.0385847769343324,"versicolor"
0.556745669608076,0.533620881872567,0.525645324263698,-0.0624975324520958,"versicolor"
-0.819823293708595,0.0804396658449091,0.263259971053865,-0.0176872019614933,"versicolor"
-2.42582041757805,-0.146150942168919,-0.2615107353658,-1.36070316690353,"versicolor"
-0.13153881205026,0.250382621855281,0.394452647658782,-1.95134308016724,"versicolor"
-0.360966972603039,-0.0895032901654623,0.132067294448949,0.749710922131071,"versicolor"
-0.819823293708595,0.193734969851823,-0.2615107353658,-0.306632397511414,"versicolor"
0.327317509055298,0.590268533876024,0.788030677473531,-1.07865980753547,"versicolor"
-0.590395133155817,0.137087317848366,0.132067294448949,-1.76731779698073,"versicolor"
-0.360966972603039,0.307030273858738,0.132067294448949,2.04543255177315,"versicolor"
-0.360966972603039,0.420325577865652,0.394452647658782,-0.346973457364015,"versicolor"
-1.50810777536693,-0.0328556381620051,-0.2615107353658,0.263994157765665,"versicolor"
0.0978893485025193,0.533620881872567,0.394452647658782,-0.287659154110158,"versicolor"
-1.27867961481415,0.137087317848366,0.132067294448949,-1.43095325239229,"versicolor"
-1.04925145426137,0.137087317848366,0.000874617844032679,0.620388181248616,"versicolor"
-0.360966972603039,0.250382621855281,0.132067294448949,-0.401390363001194,"versicolor"
-1.27867961481415,-0.429389202186205,-0.130318058760883,0.265223251909775,"versicolor"
-0.819823293708595,0.760211489886395,0.919223354078447,1.03305032387588,"virginica"
-0.360966972603039,1.04344974990368,0.788030677473531,-1.06942668567678,"virginica"
-0.13153881205026,1.1567450539106,1.3128013838932,-0.0887662999509232,"virginica"
-1.27867961481415,0.420325577865652,0.656838000868614,1.13166427842212,"virginica"
1.24503015126641,1.32668800992097,1.70637941370794,1.07681791425691,"virginica"
0.327317509055298,0.760211489886395,1.05041603068336,0.58433712144744,"virginica"
-0.590395133155817,0.760211489886395,1.57518673710303,0.451267629409018,"virginica"
0.327317509055298,0.873506793893309,1.44399406049811,1.53998064430573,"virginica"
0.327317509055298,1.10009740190714,1.44399406049811,1.72079006366806,"virginica"
-0.819823293708595,0.646916185879481,0.788030677473531,1.18765231939693,"virginica"
0.327317509055298,1.27004035791751,0.788030677473531,0.259968821997132,"virginica"
-0.13153881205026,0.646916185879481,0.788030677473531,0.731530953272739,"virginica"
-0.13153881205026,1.1567450539106,0.525645324263698,1.48314633417984,"virginica"
-0.590395133155817,1.32668800992097,0.919223354078447,0.107948649959009,"virginica"
-1.04925145426137,1.04344974990368,0.263259971053865,0.62568309887599,"virginica"
0.0978893485025193,0.986802097900224,0.788030677473531,1.38149162610759,"virginica"
-0.13153881205026,0.590268533876024,0.788030677473531,1.5590975039064,"virginica"
0.0978893485025193,1.04344974990368,1.57518673710303,0.0910959490100494,"virginica"
-0.819823293708595,0.760211489886395,0.919223354078447,0.0112254914725784,"virginica"
-1.27867961481415,0.703563837882938,0.919223354078447,-0.580564479474191,"virginica"
