"var2","var3","var4","var8","var19","var30","var34","var40","Class"
1.01560199071363,-1.33575163424152,-1.31105214820513,1.32904587757004,-0.328706396146447,0.743067807301808,-0.293850853297112,-0.00448842364164321,"setosa"
-0.13153881205026,-1.33575163424152,-1.31105214820513,-0.881890113235395,0.737463517900138,1.64272330887199,0.340581017809201,0.496988661573733,"setosa"
1.93331463292475,-1.16580867823115,-1.0486667949953,1.62879311232516,-1.20393074859476,-0.439868864440663,0.145903807505236,-0.152988503881089,"setosa"
-0.360966972603039,-1.33575163424152,-1.31105214820513,-0.25215269571129,0.212610807530339,2.3097506416349,-0.0341922953424604,0.214083783332729,"setosa"
1.47445831181919,-1.27910398223806,-1.31105214820513,-1.37675732498237,-0.229310496781206,-0.287728229758312,0.283450105426182,-1.14529475182069,"setosa"
-0.13153881205026,-1.50569459025189,-1.44224482481005,-0.943552813808945,-1.43818544351902,-1.69841731259497,0.48862903971487,2.50431900604577,"setosa"
2.16274279347753,-1.44904693824843,-1.31105214820513,0.0934939218171716,0.537209420407059,0.741188762905889,-0.609933495058132,1.65971932811609,"setosa"
3.08045543568864,-1.27910398223806,-1.0486667949953,-0.864178537888844,-0.460531856689433,-0.292841074108352,-1.36501253812577,0.928721768939696,"setosa"
1.70388647237197,-1.27910398223806,-1.17985947160021,-0.348422885187761,0.0475551710775676,0.0942679485017506,1.72017361033215,0.441337218940897,"setosa"
0.786173830160855,-1.16580867823115,-1.31105214820513,-1.47119178281242,0.105742448231348,-1.59896821872367,1.70137014760307,0.552673944183895,"setosa"
-0.13153881205026,-1.22245633023461,-1.31105214820513,2.20310712338708,0.141412578010317,0.00248175333894535,0.0759521244258785,-0.422618299260638,"setosa"
0.786173830160855,-1.22245633023461,-1.0486667949953,2.2186545226488,-0.0491321096314719,-1.01348878179577,-1.67957809166155,0.508003451232078,"setosa"
0.786173830160855,-1.33575163424152,-1.31105214820513,-0.921822870084995,-1.9646159873358,-0.0356478956799641,-0.502368941979058,0.278038363445102,"setosa"
0.786173830160855,-1.27910398223806,-1.0486667949953,0.0775467901085943,-2.53633432636,1.1725227688529,0.539048692811031,-1.15452926034902,"setosa"
0.0978893485025193,-1.27910398223806,-1.31105214820513,-1.35834568833587,0.370988753217211,0.393343138345768,-1.84365029591674,-0.401783656620166,"setosa"
1.01560199071363,-1.39239928624498,-1.31105214820513,0.562548570298866,-0.59415726466059,0.0229992555700298,1.06980425220037,1.1193782241779,"setosa"
1.24503015126641,-1.33575163424152,-1.44224482481005,0.640317476443837,-1.60485382135075,-2.30319957518357,0.301882038297363,-0.0581479171602849,"setosa"
0.786173830160855,-1.27910398223806,-1.31105214820513,-0.792972673268439,1.07296586578211,-0.764440171508706,-1.25806950716558,-0.304072069715682,"setosa"
-1.73753593591971,-1.39239928624498,-1.17985947160021,0.269040523169077,-0.34996051184811,-0.58239304341357,0.459670185345586,-0.212592569496465,"setosa"
1.01560199071363,-1.22245633023461,-0.786281441785465,0.000677914089265652,0.420458268646533,-0.434372310028215,-1.32602621596185,-0.0733244187876508,"setosa"
0.327317509055298,0.533620881872567,0.263259971053865,-0.288325098382362,-0.610319699189617,0.953724601330798,-2.38325336073563,-0.581044268306481,"versicolor"
0.327317509055298,0.420325577865652,0.394452647658782,-1.62287667914473,1.44720969686204,-0.175998059217771,-0.523194947429129,-0.155605531540011,"versicolor"
-1.73753593591971,0.137087317848366,0.132067294448949,-0.234879223866601,-0.212653712778431,0.838793104417058,-0.0107340646938089,1.5882450202377,"versicolor"
-0.590395133155817,0.420325577865652,0.132067294448949,-1.69740579916628,-0.408936347847792,-0.139201269915521,1.01464783313537,-0.100676644361276,"versicolor"
0.556745669608076,0.533620881872567,0.525645324263698,0.429494523394689,0.311606944137629,0.717234397715806,-1.20015851224896,-1.45220796336622,"versicolor"
-0.819823293708595,0.0804396658449091,0.263259971053865,1.42919259574219,-1.65587582097727,-0.956383969832074,-0.176820865849075,0.879813392150728,"versicolor"
-2.42582041757805,-0.146150942168919,-0.2615107353658,1.28216463868599,0.412538025544897,-0.0326151417381886,-0.0921055715677293,-0.292070614535878,"versicolor"
-0.13153881205026,0.250382621855281,0.394452647658782,-2.3158703922546,-1.14620963116819,0.809373641008059,0.664256454155894,-0.128466820044935,"versicolor"
-0.360966972603039,-0.0895032901654623,0.132067294448949,-0.1337449100377,-0.267384518677159,0.408550005820117,-1.04161538600734,-0.626144462315385,"versicolor"
-0.819823293708595,0.193734969851823,-0.2615107353658,0.142548924813467,-0.429734698360466,-2.30992030901619,1.4101150416313,-1.99470419863865,"versicolor"
0.327317509055298,0.590268533876024,0.788030677473531,1.55353261860906,0.448896659438985,0.162768725501542,-0.757960812660392,0.658147415899692,"versicolor"
-0.590395133155817,0.137087317848366,0.132067294448949,-0.873568979395908,0.686494594711459,-0.546160678636992,0.546886936044608,0.48756228301923,"versicolor"
-0.360966972603039,0.307030273858738,0.132067294448949,-0.709180378713214,0.0585145343162432,-1.31370954268588,-0.364427129989527,0.275592740954689,"versicolor"
-0.360966972603039,0.420325577865652,0.394452647658782,-0.11158521201512,-0.742858397033733,0.609032885517114,0.543182801390042,-0.579894427474362,"versicolor"
-1.50810777536693,-0.0328556381620051,-0.2615107353658,0.00111746317287022,-0.746170108806351,0.876280232524703,2.31672370238663,0.293504601433872,"versicolor"
0.0978893485025193,0.533620881872567,0.394452647658782,-1.18346429257186,1.88157311609743,-0.81963140836854,-0.0995156371065853,0.653747555273798,"versicolor"
-1.27867961481415,0.137087317848366,0.132067294448949,1.44135063894541,-0.614057649033316,-0.0616521025059195,0.326796720582854,-0.687403547203643,"versicolor"
-1.04925145426137,0.137087317848366,0.000874617844032679,-1.07653353415049,-0.671016300443138,-1.38628463448491,-0.856588167790467,0.0672281263972983,"versicolor"
-0.360966972603039,0.250382621855281,0.132067294448949,-0.0156630189109041,-0.810207102113725,1.22166321451163,-0.721112708689666,-1.24434279485999,"versicolor"
-1.27867961481415,-0.429389202186205,-0.130318058760883,0.48006783254539,0.428684764919136,0.487747361690623,-0.263447474545667,0.147113397346226,"versicolor"
-0.819823293708595,0.760211489886395,0.919223354078447,-0.529795996783393,1.4496776658956,0.951228302540677,0.584810800794772,-0.275195512681631,"virginica"
-0.360966972603039,1.04344974990368,0.788030677473531,0.149240110215465,0.196155709440007,1.57529639586382,2.3120535086466,-0.924921186723274,"virginica"
