"Iteration #"	"Inertia"	"Number of features"	"CV best"	"Permuted CV best"	"Global best fitness"	"Current best fitness"	"Number of features in current best agent"	"Number of features in global best"	"Number of features in local best"
1	1	77	100	84.3606741534574	39.9475280925798	39.9475280925798	43	77	1540
2	1	34	100	84.3606741534574	40.6228527679045	40.6228527679045	30	25	50
3	1	34	100	84.3606741534574	40.6228527679045	40.4929826380344	35	25	35
4	1	34	100	84.3606741534574	40.6228527679045	40.4929826380344	38	25	35
5	1	34	100	84.3606741534574	40.6228527679045	40.1812943263461	42	25	59
6	1	34	100	84.3606741534574	40.6228527679045	40.4799956250474	43	25	36
7	1	34	100	84.3606741534574	40.6228527679045	40.5709047159564	26	25	29
8	1	34	100	84.3606741534574	40.6228527679045	40.6098657549175	25	25	26
9	1	34	100	84.3606741534574	40.6228527679045	40.5709047159564	35	25	29
10	1	34	100	84.3606741534574	40.6228527679045	40.5709047159564	33	25	26
11	1	34	100	84.3606741534574	40.6228527679045	40.5579177029694	33	25	30
12	1	34	100	84.3606741534574	40.6228527679045	40.5838917289435	31	25	28
13	1	18	100	84.3606741534574	40.6358397808915	40.6358397808915	23	24	24
14	1	18	100	84.3606741534574	40.6358397808915	40.5838917289435	38	24	28
15	1	18	100	84.3606741534574	40.6358397808915	40.6228527679045	35	24	25
16	1	20	100	84.3606741534574	40.6877878328396	40.6877878328396	25	20	20
17	1	20	100	84.3606741534574	40.6877878328396	40.6228527679045	20	20	25
18	1	20	100	84.3606741534574	40.6877878328396	40.6877878328396	25	20	20
19	1	20	100	84.3606741534574	40.6877878328396	40.6618138068655	22	20	22
20	1	20	100	84.3606741534574	40.6877878328396	40.6877878328396	30	20	20
21	1	20	100	84.3606741534574	40.6877878328396	40.6877878328396	20	20	20
22	1	20	100	84.3606741534574	40.6877878328396	40.6358397808915	22	20	22
23	1	20	100	80.5615747909663	40.7124877084354	40.7124877084354	31	22	22
24	1	20	100	80.5615747909663	40.7124877084354	40.6748008198525	22	22	20
25	1	20	100	80.5615747909663	40.7124877084354	40.6748008198525	27	22	21
26	1	20	100	80.5615747909663	40.7124877084354	40.5709047159564	32	22	23
