"var1346","var1640","var1839","var1903","var2425","var2456","var2619","var2816","var3005","var3006","var3423","var3665","var3705","var3950","var4078","var4155","var4212","var4498","var4701","var5016","var5035","var5249","var5337","var5343","var5808"
0.139917165895197,-0.432484982526626,-0.0666393636972545,0.716139435613369,-0.0909579121683681,-0.333080005358284,0.627229733728434,0.504848618410646,3.21617233023861,2.00031589088403,0.360571743153423,1.49411919692506,0.375992124215275,0.389019442732525,0.451681803480821,0.360571743153423,1.78393454069232,-1.09789145059052,1.28781454729818,0.501007607959935,0.0218920020452189,0.111714739008849,-1.09789145059052,-1.09789145059052,-0.0598004724855886
-0.835899021727995,-0.449152546040092,-0.128213828804363,0.146187162586585,-0.174751554649144,0.179658462564944,1.2275524053317,1.02017657418174,2.32181003249178,1.4425845555682,1.59584890207111,1.45129543046655,0.532933638274488,0.978396135864708,0.840805929643795,0.699237856946007,1.93680254392558,-0.514960304492267,2.80765949237025,1.66066256541293,0.385899452210363,0.273553967913408,0.736647913403816,-0.000847023477540265,-0.0414418380595004
1.01469967905745,0.416408415393361,-1.15435124355211,-0.481466909445503,-0.338899813025184,0.184335070323936,0.852356606090152,-0.867199511238236,2.07125931223137,-0.338899813025184,-1.15435124355211,-1.15435124355211,-1.15435124355211,-1.15435124355211,0.0703768695063694,-1.15435124355211,0.915020988170136,-1.15435124355211,0.5765085992912,0.30051282713828,-1.15435124355211,-0.407209764533677,-1.15435124355211,-1.15435124355211,-1.15435124355211
-0.142306718825623,0.301777655785323,-0.531213068855274,0.153457470039194,-0.174580612648223,0.0565561818082835,0.130172388397908,-0.0517702421427649,2.2431579992554,0.835825851040536,0.281998149412768,0.743777933429038,-1.12153353224512,-1.12153353224512,0.153457470039194,-1.12153353224512,1.31218411947408,-1.12153353224512,1.04977127397278,0.0817553361447735,-0.355497351729388,-0.880234075290851,-1.12153353224512,-1.12153353224512,-1.03387565446334
0.67669333082094,0.123985227827817,-1.1215186946268,0.626767088945712,-1.1215186946268,0.324466580293093,0.560185436021686,-0.373198850906257,1.95790160049127,0.626767088945712,1.89445587105172,-0.105020462175479,-1.1215186946268,-1.1215186946268,0.54625583658985,-0.454931641405652,1.08827717269347,-1.1215186946268,1.39713567517987,0.560185436021686,0.00401512771840225,-1.1215186946268,-0.957713502523547,-1.1215186946268,-1.1215186946268
0.0926021425739474,0.142335572157437,-1.08565765527919,-0.242812775867564,-0.495251965826953,-0.360399584122903,0.0926021425739474,-0.844323361310372,1.96621653442381,-0.280362658074047,0.412990097528267,-1.08565765527919,-1.08565765527919,-1.08565765527919,0.212230781588177,-0.280362658074047,1.18460982600839,-1.08565765527919,1.88253665557701,0.704276857723876,0.0666893197394849,-0.0157399207376504,-1.08565765527919,-1.08565765527919,-1.08565765527919
1.00512746726967,-0.0876563919940929,-0.332493251390994,0.332786697585314,-0.726217091154748,0.0635622815854147,0.602499951904379,-1.17781754505202,1.98682436950441,0.978529443505113,1.36319928840801,-1.17781754505202,-1.17781754505202,-1.17781754505202,0.208776112140625,-0.891456963085632,0.971747993359752,-0.832739373102785,1.02454429781742,0.241513513224717,-0.726217091154748,-0.161708946233501,-1.17781754505202,-1.17781754505202,-0.891456963085632
0.131846688783564,0.0489010810117461,-0.528911894243104,0.602781256224406,-0.768483186145211,0.618803030524234,0.36551534182064,-0.178369741762423,2.50064143096382,1.11524475531136,1.43329420553356,0.0489010810117461,-0.915430887343351,-1.08923312862935,0.445000789238234,-0.641191297416931,1.50490468413938,-0.702714135529103,1.86169783036964,0.36551534182064,0.0773591086617988,-0.477371064940622,-0.915430887343351,-1.08923312862935,-0.295243241206028
1.31436309306398,0.508707064178184,-1.1468207326379,0.158177864323072,-0.822048923752409,-0.0775037861571065,0.411825736317323,-0.877311236649243,1.82769789649275,-0.412884834073733,-1.1468207326379,-1.1468207326379,-1.1468207326379,-1.1468207326379,-1.1468207326379,-1.1468207326379,0.538560923526184,-1.1468207326379,0.340047666407494,0.261198562316763,-1.1468207326379,-0.0364185838331196,-1.1468207326379,-1.1468207326379,-1.1468207326379
1.39910410957945,0.23770267833004,-1.15473207162536,-0.108750446265997,-1.15473207162536,0.23770267833004,0.792467616948017,-1.15473207162536,2.13137338986062,-0.762307349306415,1.16541465348692,-1.15473207162536,-1.07515381197681,-1.15473207162536,-1.15473207162536,-1.15473207162536,0.905982384660003,-1.15473207162536,0.527590593850269,0.61221382214375,-1.15473207162536,-0.210079452356265,-1.15473207162536,-1.15473207162536,-1.07515381197681
